date,USD,EUR,GBP,JPY,CAD,AUD,CHF
2002-09-04 00:00:00+00:00,893.4000244140625,3354.7099609375,4011.0,9222.1201171875,6517.7001953125,3113.5,4958.60009765625
2002-09-05 00:00:00+00:00,879.1500244140625,3485.679931640625,4107.2001953125,9129.0703125,6484.89990234375,3089.5,5104.5
2002-09-06 00:00:00+00:00,893.9199829101562,,,,6479.7998046875,,
2002-09-08 00:00:00+00:00,,3429.219970703125,4062.39990234375,9306.259765625,,3119.60009765625,5030.5
2002-09-09 00:00:00+00:00,902.9600219726562,3494.68994140625,4175.5,9309.3095703125,6522.2001953125,3110.699951171875,5123.2998046875
2002-09-10 00:00:00+00:00,909.5800170898438,3584.68994140625,4210.7001953125,9400.080078125,6544.2001953125,3148.0,5250.89990234375
2002-09-11 00:00:00+00:00,909.4500122070312,3421.8701171875,4084.89990234375,9415.23046875,6618.2998046875,3142.10009765625,5079.5
2002-09-12 00:00:00+00:00,886.9099731445312,3361.280029296875,4008.0,9241.9296875,6517.0,3130.60009765625,4959.2998046875
2002-09-13 00:00:00+00:00,889.8099975585938,,,,6495.2998046875,,
2002-09-15 00:00:00+00:00,,3319.050048828125,4044.300048828125,,,3125.699951171875,4956.7001953125
2002-09-16 00:00:00+00:00,891.0999755859375,3289.1298828125,4025.199951171875,9543.9404296875,6500.60009765625,3156.699951171875,4909.7998046875
2002-09-17 00:00:00+00:00,873.52001953125,3124.919921875,3865.39990234375,9472.0595703125,6392.2998046875,3120.300048828125,4814.5
2002-09-18 00:00:00+00:00,869.4600219726562,3007.469970703125,3813.5,9669.6201171875,6304.7998046875,3090.699951171875,4730.60009765625
2002-09-19 00:00:00+00:00,843.3200073242188,3065.72998046875,3860.10009765625,9481.080078125,6188.2001953125,3073.60009765625,4737.5
2002-09-20 00:00:00+00:00,845.3900146484375,,,,6202.0,,
2002-09-22 00:00:00+00:00,,2914.25,3739.39990234375,,,3046.699951171875,4561.39990234375
