add_set,extras,clock,h4_share,max_k,recycle_cap,vt,n_legs,mean_mo,pct_pos,top3,gates,p2t,score
none,[],h4=0.70,0.7,2.0,1.5,,5,0.0042169148435292824,0.6363636363636364,0.7074978482400179,True,0.04192471202800042,0.03788750239427321
none,[],h4=0.70,0.7,2.0,2.0,0.0025,5,0.007745402646351474,0.6363636363636364,0.7580427149464002,True,0.07460640559786512,0.06745202828785464
none,[],h4=0.70,0.7,2.0,2.0,,5,0.005847871999420899,0.6363636363636364,0.7025315903506241,True,0.05347384691898799,0.054594374584340875
none,[],h4=0.70,0.7,3.0,1.0,0.0025,5,0.007282808502292439,0.7272727272727273,0.7375847823932788,True,0.07256406932028597,0.07068493879509845
none,[],h4=0.70,0.7,3.0,1.0,,5,0.0029707713130507603,0.8181818181818182,0.6993407230267563,True,0.030373580591072286,0.035169546197458004
none,[],h4=0.70,0.7,3.0,1.5,0.0025,5,0.008547746926427891,0.6363636363636364,0.7819995036827343,True,0.07565938151303046,0.07116324911607867
none,[],h4=0.70,0.7,3.0,1.5,,5,0.004489795612230992,0.8181818181818182,0.7109384772028773,True,0.04347345286245018,0.04943196885517065
none,[],h4=0.70,0.7,3.0,2.0,0.0025,5,0.00916804979230159,0.6363636363636364,0.7933769173217886,True,0.06769100359687306,0.07531834331978589
none,[],h4=0.70,0.7,3.0,2.0,,5,0.006630865385539344,0.8181818181818182,0.7136452032003492,True,0.049421864452264895,0.07062612850845641
none,[],h4=0.70,0.7,4.0,1.0,0.0025,5,0.006999146034961878,0.7272727272727273,0.7275384235051392,True,0.09031079551741568,-1000000000.0
none,[],h4=0.70,0.7,4.0,1.0,,5,0.0029312515510511073,0.8181818181818182,0.6857786370031602,True,0.0368495742902726,0.035859315459349166
none,[],h4=0.70,0.7,4.0,1.5,0.0025,5,0.008450106770264547,0.6363636363636364,0.7718980803142071,True,0.08353652774797471,0.07200510376078012
none,[],h4=0.70,0.7,4.0,1.5,,5,0.0045753714219758075,0.8181818181818182,0.6978612703699278,True,0.048164882031560864,0.051333903499254756
none,[],h4=0.70,0.7,4.0,2.0,0.0025,5,0.009116591079340758,0.6363636363636364,0.7839243398006216,True,0.07421273555312362,0.07650522014398764
none,[],h4=0.70,0.7,4.0,2.0,,5,0.006716417552533675,0.8181818181818182,0.7037450745451018,True,0.05381350187005887,0.07227366047081951
none,[],h4=0.85,0.85,,1.0,0.0025,5,0.0032769936091247313,0.5454545454545454,0.7867721996872173,True,0.07575590540123024,0.013278448844058318
none,[],h4=0.85,0.85,,1.0,,5,0.0014766951471454246,0.6363636363636364,0.7200858299643097,True,0.04176612569362748,0.009478266892491285
none,[],h4=0.85,0.85,,1.5,0.0025,5,0.0071509019886761335,0.5454545454545454,0.8013466520198885,True,0.08036156537063965,0.04939413121969152
none,[],h4=0.85,0.85,,1.5,,5,0.004487570186896242,0.8181818181818182,0.7516824020630711,True,0.057172489978640405,0.045109469103210655
none,[],h4=0.85,0.85,,2.0,0.0025,5,0.007273654617836961,0.45454545454545453,0.8071071598518744,True,0.07663638822569892,-0.3640515975348213
none,[],h4=0.85,0.85,,2.0,,5,0.006253181064680263,0.7272727272727273,0.7588510563191542,True,0.06586563428059347,0.05692976556950137
none,[],h4=0.85,0.85,2.0,1.0,0.0025,5,0.007199549548042957,0.8181818181818182,0.7863927897103017,True,0.07844003707552638,0.06598139293817629
none,[],h4=0.85,0.85,2.0,1.0,,5,0.0029684160184543025,0.7272727272727273,0.7556015846104597,True,0.032889794473252014,0.024667020014806768
none,[],h4=0.85,0.85,2.0,1.5,0.0025,5,0.007422176349229723,0.5454545454545454,0.799100443410113,True,0.0781112456512255,0.05251119237498701
none,[],h4=0.85,0.85,2.0,1.5,,5,0.004418982107582878,0.7272727272727273,0.7576856764117733,True,0.04916274559390576,0.03879754438185607
none,[],h4=0.85,0.85,2.0,2.0,0.0025,5,0.0075131142210716935,0.45454545454545453,0.771965917720171,True,0.07632488420679774,-0.3553315779187674
none,[],h4=0.85,0.85,2.0,2.0,,5,0.005834907380296774,0.7272727272727273,0.7597782782735082,True,0.06335963372901882,0.05258012877388275
none,[],h4=0.85,0.85,3.0,1.0,0.0025,5,0.007390168260083682,0.7272727272727273,0.7917043154176067,True,0.08981610154059083,-1000000000.0
none,[],h4=0.85,0.85,3.0,1.0,,5,0.0032044417545297288,0.8181818181818182,0.7538449761377018,True,0.03860505923813015,0.03188892144611199
none,[],h4=0.85,0.85,3.0,1.5,0.0025,5,0.007443063594947397,0.5454545454545454,0.8066946269639985,True,0.08304135787572432,0.05135311179246435
none,[],h4=0.85,0.85,3.0,1.5,,5,0.0047260906858084765,0.8181818181818182,0.7609172316582378,True,0.05591985476810201,0.045832404765203
none,[],h4=0.85,0.85,3.0,2.0,0.0025,5,0.007619647559221913,0.45454545454545453,0.8071071598518946,True,0.07844299885828235,-0.36059166812097543
none,[],h4=0.85,0.85,3.0,2.0,,5,0.006479779634065167,0.7272727272727273,0.7588510563191637,True,0.06475206698392626,0.0591957512633487
none,[],h4=0.85,0.85,4.0,1.0,0.0025,5,0.0069066957160602745,0.8181818181818182,0.7848259247931817,True,0.09747573621449758,-1000000000.0
none,[],h4=0.85,0.85,4.0,1.0,,5,0.00291335380400434,0.8181818181818182,0.7457659163645961,True,0.04360786895053248,0.030432272700017134
none,[],h4=0.85,0.85,4.0,1.5,0.0025,5,0.007035433570051138,0.5454545454545454,0.8010790985182302,True,0.08375890204333791,0.04828760666374006
none,[],h4=0.85,0.85,4.0,1.5,,5,0.004523010565434188,0.8181818181818182,0.7516824020630573,True,0.057400319055658754,0.04546387288859261
none,[],h4=0.85,0.85,4.0,2.0,0.0025,5,0.007297502503287756,0.45454545454545453,0.8071071598518613,True,0.07939891757936648,-0.36381311868031097
none,[],h4=0.85,0.85,4.0,2.0,,5,0.006288604694886932,0.7272727272727273,0.7588510563191537,True,0.06609136270715407,0.05728400187156814
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,,1.0,0.0025,6,0.00965300160398309,0.7272727272727273,0.687428896036294,True,0.05863460987909535,0.09839934072056376
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,,1.0,,6,0.0038431919734394485,0.7272727272727273,0.6898973594421264,True,0.02515562257577775,0.04010376734266074
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,,1.5,0.0025,6,0.01546867029436287,0.8181818181818182,0.6658817739305075,True,0.06893140539375427,0.162825251938279
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,,1.5,,6,0.006672277568405897,0.8181818181818182,0.6329553652779423,True,0.03976535027349176,0.07749543737091451
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,,2.0,0.0025,6,0.016714587120094337,0.8181818181818182,0.708092722369031,True,0.0657817938126452,0.17190754432051178
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,,2.0,,6,0.008967867828703431,0.7272727272727273,0.6285894580990854,True,0.04440200747516377,0.09625515800274384
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,2.0,1.0,0.0025,6,0.008784690072626056,0.7272727272727273,0.5965644578781188,True,0.05487748882598183,0.09671053708989692
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,2.0,1.0,,6,0.0033495000512644524,0.7272727272727273,0.5505555254995839,True,0.01863914211837321,0.042358636876280886
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,2.0,1.5,0.0025,6,0.010924592122572685,0.7272727272727273,0.6303525460842133,True,0.06884197086559951,0.11568135390262614
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,2.0,1.5,,6,0.005003360499759569,0.7272727272727273,0.5517680507395583,True,0.02785482074410182,0.058897241361232054
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,2.0,2.0,0.0025,6,0.011526122830066305,0.7272727272727273,0.6590460420664649,True,0.06884197086560095,0.11940118129898224
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,2.0,2.0,,6,0.0066431860975952476,0.7272727272727273,0.5529885312351214,True,0.03700171432119299,0.07529549733958885
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,3.0,1.0,0.0025,6,0.014800077244362305,0.7272727272727273,0.6645580787848003,True,0.04491471387987765,0.1516997625044754
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,3.0,1.0,,6,0.0055363697403175705,0.7272727272727273,0.645273539618942,True,0.01610310087245217,0.06060545059729671
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,3.0,1.5,0.0025,6,0.01880570665739776,0.8181818181818182,0.6845905401555311,True,0.046084903528739646,0.194698914270626
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,3.0,1.5,,6,0.008296356867015292,0.7272727272727273,0.6464307277585662,True,0.024103234063454562,0.08811274681310398
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,3.0,2.0,0.0025,6,0.019418952235661327,0.8181818181818182,0.7203417097697842,True,0.04538718963432793,0.19797127648412144
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,3.0,2.0,,6,0.010550107679572136,0.7272727272727273,0.6385515588411456,True,0.02945216003118167,0.11128058845206608
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,4.0,1.0,0.0025,6,0.01124102491547249,0.7272727272727273,0.6350887469279731,True,0.06893344660270409,0.11846678576412342
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,4.0,1.0,,6,0.004335959153052859,0.8181818181818182,0.6269233525779029,True,0.02846609435575469,0.054614814233387265
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,4.0,1.5,0.0025,6,0.015512775666786842,0.8181818181818182,0.6656493341656929,True,0.06887087958115196,0.1632849008437039
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,4.0,1.5,,6,0.0067084431452888145,0.8181818181818182,0.6329553652779306,True,0.03977885090938407,0.07785709313974461
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,4.0,2.0,0.0025,6,0.016753532024018636,0.8181818181818182,0.7079015508587834,True,0.06573940024673822,0.17231228708057458
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],oos_sharpe,,4.0,2.0,,6,0.009004082375533113,0.7272727272727273,0.6285894580990985,True,0.04441544292092716,0.09661730347103963
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,,1.0,0.0025,6,0.009587756683817304,0.6363636363636364,0.657835451315755,True,0.05534209236771478,0.09556891255109445
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,,1.0,,6,0.0036030902181095007,0.6363636363636364,0.6458528184650514,True,0.02079227645838664,0.03668085852207271
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,,1.5,0.0025,6,0.015575959116973353,0.7272727272727273,0.6780606220288229,True,0.06801361328214288,0.15837837777106406
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,,1.5,,6,0.006110983919046368,0.7272727272727273,0.6421737882012594,True,0.031724142994140864,0.06659957249799929
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,,2.0,0.0025,6,0.018107045075402336,0.9090909090909091,0.6910398695062087,True,0.061930990483248745,0.1917418066480721
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,,2.0,,6,0.0077633855209761175,0.8181818181818182,0.6211696909036339,True,0.03392706355705494,0.08934937084656137
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,2.0,1.0,0.0025,6,0.009508833369623725,0.7272727272727273,0.5873171798323006,True,0.04559010435492828,0.10395197005987362
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,2.0,1.0,,6,0.003263718216313953,0.7272727272727273,0.5846336221420254,True,0.01543253108717649,0.041500818526775896
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,2.0,1.5,0.0025,6,0.012066517366131917,0.7272727272727273,0.6225919618682967,True,0.06332173594310576,0.1277214530754918
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,2.0,1.5,,6,0.004882295273765744,0.7272727272727273,0.5853961257827702,True,0.0230864671123851,0.0576865891012938
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,2.0,2.0,0.0025,6,0.014626141106319556,0.8181818181818182,0.6449661371395147,True,0.0630045601446372,0.15607321100112528
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,2.0,2.0,,6,0.006411819813558862,0.7272727272727273,0.5772419176928115,True,0.02778257055716817,0.07298183449922498
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,3.0,1.0,0.0025,6,0.014000011441924825,0.7272727272727273,0.6729829099394392,True,0.04052881367862405,0.14302511798772946
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,3.0,1.0,,6,0.004911877068627239,0.7272727272727273,0.649142049506329,True,0.014205524547456709,0.05405104308940242
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,3.0,1.5,0.0025,6,0.01841294746796184,0.7272727272727273,0.6929281604083425,True,0.048465832053071894,0.18555885821058732
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,3.0,1.5,,6,0.00725216093994567,0.7272727272727273,0.653835099410367,True,0.02076571423698914,0.07707843781026369
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,3.0,2.0,0.0025,6,0.020632386487914,0.9090909090909091,0.7033020251304468,True,0.04394176070652812,0.2160142483232497
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,3.0,2.0,,6,0.00891052205077964,0.8181818181818182,0.6317028964442736,True,0.022993566277715725,0.09997807970134542
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,4.0,1.0,0.0025,6,0.011163604013286955,0.7272727272727273,0.6538398554210484,True,0.062139648173404484,0.11619248806282205
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,4.0,1.0,,6,0.004005814279756598,0.7272727272727273,0.631724259812376,True,0.023569010554414425,0.04638383837621226
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,4.0,1.5,0.0025,6,0.015627503174685885,0.7272727272727273,0.6779169119957259,True,0.06775140193094999,0.15890531515083714
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,4.0,1.5,,6,0.006145655874071273,0.7272727272727273,0.6421737882012521,True,0.03157440080322346,0.06694629204824892
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,4.0,2.0,0.0025,6,0.018154481484421014,0.9090909090909091,0.6909076679798433,True,0.061696969416333465,0.19222674686036811
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.55,0.55,4.0,2.0,,6,0.007798077316143762,0.8181818181818182,0.6211696909036593,True,0.033777662044003155,0.08969628879823578
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,,1.0,0.0025,6,0.009581221231839476,0.6363636363636364,0.6901798627677169,True,0.058312263833519826,0.09291600511515923
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,,1.0,,6,0.0038045289058087853,0.7272727272727273,0.6962302918553162,True,0.0244421598563076,0.03921050207329892
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,,1.5,0.0025,6,0.015543949045973792,0.8181818181818182,0.6670089964802903,True,0.06884982463830633,0.1634878616504056
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,,1.5,,6,0.006600980795050771,0.8181818181818182,0.6340786613616517,True,0.03854956823718559,0.07669260595066647
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,,2.0,0.0025,6,0.016937398289603337,0.8181818181818182,0.7134805683841524,True,0.06574577655819723,0.17370462833439207
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,,2.0,,6,0.008774101843536957,0.7272727272727273,0.636996525307641,True,0.04290110984171491,0.09364493277439465
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,2.0,1.0,0.0025,6,0.008988673404668529,0.7272727272727273,0.5880869501002728,True,0.05352262461043677,0.09875037041032166
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,2.0,1.0,,6,0.0033360485358233257,0.7272727272727273,0.5501053144849919,True,0.018121463796255535,0.04222412172186962
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,2.0,1.5,0.0025,6,0.011156001121957996,0.7272727272727273,0.626596833480247,True,0.06814287384345045,0.11829590090479657
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,2.0,1.5,,6,0.0049845592855669585,0.7272727272727273,0.551263256116404,True,0.02708364457311148,0.05870922921930595
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,2.0,2.0,0.0025,6,0.011932196832984611,0.7272727272727273,0.6612186878076494,True,0.06836707319027763,0.12328810966887052
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,2.0,2.0,,6,0.006619958331613551,0.7272727272727273,0.5524286077779453,True,0.03598056950460614,0.07506321967977188
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,3.0,1.0,0.0025,6,0.014733816906945358,0.7272727272727273,0.6710385284150123,True,0.04427022477836034,0.15051872315988893
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,3.0,1.0,,6,0.005436938187374734,0.8181818181818182,0.6478320301383539,True,0.015800294326300122,0.06395191037176995
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,3.0,1.5,0.0025,6,0.01880645188829677,0.8181818181818182,0.6851202658483834,True,0.04649515416692781,0.19466398852418795
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,3.0,1.5,,6,0.00814762787104618,0.8181818181818182,0.6495350887584243,True,0.023650256078884973,0.09092256251887879
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,3.0,2.0,0.0025,6,0.019627648497602953,0.8181818181818182,0.7252343590909824,True,0.04565908076856051,0.19966682715784184
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,3.0,2.0,,6,0.010287792481297449,0.7272727272727273,0.6464826835551863,True,0.02860690267473395,0.10802294649219595
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,1.0,0.0025,6,0.011275406542187082,0.7272727272727273,0.6440585802484471,True,0.06802064238086851,0.11809301536563141
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,1.0,,6,0.004283447384285715,0.8181818181818182,0.6277365959938953,True,0.02768654077272416,0.054024637072436446
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,1.5,0.0025,6,0.015589687348955857,0.8181818181818182,0.6667847490410485,True,0.06875407415945065,0.1639631844753656
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,1.5,,6,0.0066374017523245935,0.8181818181818182,0.634078661361653,True,0.03852698554872202,0.07705681552340461
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,2.0,0.0025,6,0.01697806631401886,0.8181818181818182,0.7132980089349649,True,0.06566707460862205,0.1741259133344823
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,2.0,,6,0.008810582563881876,0.7272727272727273,0.6369965253076116,True,0.0428786293628983,0.09400973997784619
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,1.0,0.0025,6,0.0098567086398567,0.7272727272727273,0.6615357276795792,True,0.05936963178165111,0.10250786454783702
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,1.0,,6,0.004010175528655952,0.7272727272727273,0.667511686451203,True,0.028188354399742325,0.043564456734099644
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,1.5,0.0025,6,0.014934256899491329,0.7272727272727273,0.6515941257104619,True,0.06880250250247508,0.15407867530171265
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,1.5,,6,0.006965133861474389,0.7272727272727273,0.5951269664889756,True,0.04493815895552597,0.07851497497838025
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,2.0,0.0025,6,0.01550268325010231,0.7272727272727273,0.6780126873927507,True,0.06526899377011804,0.15764945387323942
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,2.0,,6,0.009838896636910772,0.7272727272727273,0.5994163944340063,True,0.05112001417022212,0.10725260273274409
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,1.0,0.0025,6,0.013792483818452056,0.7272727272727273,0.6543629690387178,True,0.05630645158658868,0.14243943702505948
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,1.0,,6,0.005516885079183283,0.7272727272727273,0.6185743517861454,True,0.02030983028531905,0.06254653901257756
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,1.5,0.0025,6,0.017057187777076776,0.7272727272727273,0.68273012422427,True,0.050912822660610146,0.1728171041964625
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,1.5,,6,0.008263511257801932,0.7272727272727273,0.6198084124888338,True,0.030484748310967397,0.08991407594254898
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,2.0,0.0025,6,0.017075039672235115,0.7272727272727273,0.7011586276152623,True,0.050912822660611375,0.1715213428767665
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,2.0,,6,0.011002198015898473,0.7272727272727273,0.6210464552054974,True,0.04066930591891293,0.11720190010618131
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,1.0,0.0025,6,0.012513047171774623,0.7272727272727273,0.597054248967127,True,0.05850984132053695,0.1339941080813826
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,1.0,,6,0.00501789575992921,0.7272727272727273,0.578652702116906,True,0.02621320398508527,0.05904259396292847
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,1.5,0.0025,6,0.01574197297384685,0.7272727272727273,0.638206959095811,True,0.058509841320539616,0.16322680937443998
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,1.5,,6,0.0075082250361812744,0.7272727272727273,0.5795756542208087,True,0.03913333663808852,0.08394588672544911
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,2.0,0.0025,6,0.015748548225527372,0.7272727272727273,0.6613333683140367,True,0.056657410023263965,0.16144244915378714
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,2.0,,6,0.010104622099477762,0.7272727272727273,0.5813130687925027,True,0.04743081360851866,0.10990985735841398
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,1.0,0.0025,6,0.01143399756242139,0.7272727272727273,0.6075524907934321,True,0.07044162201213101,0.12259941272437569
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,1.0,,6,0.004560023135336009,0.7272727272727273,0.5910628715973094,True,0.03179511001696144,0.054463867716996454
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,1.5,0.0025,6,0.01496784649003083,0.7272727272727273,0.6515752544377131,True,0.06891035566020384,0.1544160809089276
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,1.5,,6,0.006997595711942765,0.7272727272727273,0.59512696648898,True,0.04515737787217251,0.07883959348306402
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,2.0,0.0025,6,0.015531289661534204,0.7272727272727273,0.6779985579414181,True,0.06539512600883456,0.15793664834366494
corr0.25_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,2.0,,6,0.009871348002643292,0.7272727272727273,0.5994163944340063,True,0.051337814142520366,0.10757711639006928
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,1.0,0.0025,7,0.010822565959403663,0.8181818181818182,0.6225535420047905,True,0.05480937200319927,0.1198304671427443
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,1.0,,7,0.004168835939726884,0.8181818181818182,0.6201981449491138,True,0.022090982442309698,0.053481598710430636
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,1.5,0.0025,7,0.017119213757053123,0.8181818181818182,0.5717359210617671,True,0.06836930036137644,0.18460122847962213
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,1.5,,7,0.007036179986231708,0.8181818181818182,0.5498238267555189,True,0.03573293911860555,0.083770890771408
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,2.0,0.0025,7,0.019858078784035036,0.8181818181818182,0.6085587257208745,True,0.06498308868475781,0.2113051806917713
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,2.0,,7,0.00976431695374372,0.8181818181818182,0.5620407029801873,True,0.04003803509338912,0.1110522604465281
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,1.0,0.0025,7,0.008832306120332922,0.6363636363636364,0.5525078506290411,True,0.0496437380228766,0.09264124302151104
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,1.0,,7,0.0031050447502691007,0.6363636363636364,0.5318220582806773,True,0.016666173231849022,0.03536862932087283
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,1.5,0.0025,7,0.01051542427032228,0.6363636363636364,0.610432454303149,True,0.06645792581367965,0.1086378281771527
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,1.5,,7,0.0046414354450300295,0.6363636363636364,0.5329456249479865,True,0.0249162531862238,0.05073253626848211
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,2.0,0.0025,7,0.01170078872962718,0.6363636363636364,0.622067625633717,True,0.06884197086560094,0.11956065906375626
corr0.25_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,2.0,,7,0.006166992106446697,0.6363636363636364,0.5340766180752459,True,0.033111335364613276,0.0659881028826488
