time,dollar_beta_xs,dollar_beta_xs_36m,dollar_beta_afd,dollar_rx_tsmom,dollar_ew
2024-01-09 00:00:00+00:00,-0.0007877802708537163,-0.0007798386545159464,0.0007877802708537163,0.001646880123582939,0.00021676036726674813
2024-01-10 00:00:00+00:00,-0.0007567741473556988,0.0002180043037425805,0.0007567741473556988,-0.0030510654338604666,-0.0007082652825294715
2024-01-11 00:00:00+00:00,0.002433671581971164,-0.00037545138843739223,-0.002433671581971164,0.000269328178949535,-2.6530802371964313e-05
2024-01-12 00:00:00+00:00,-0.0008488413616250523,0.0004812937447947474,0.0008488413616250523,0.001197956063043832,0.0004198124519596448
2024-01-15 00:00:00+00:00,4.8220793663900086e-06,0.0005058966108417995,-4.8220793663900086e-06,-0.0021456994709660848,-0.0004099507150310713
2024-01-16 00:00:00+00:00,-0.0015403657495091372,-0.0018719983248911276,0.0015403657495091372,-0.0033865803281585127,-0.00131464466326241
2024-01-17 00:00:00+00:00,-0.0008247154257705336,-0.0017607442661316253,0.0008247154257705336,-0.007102644495355437,-0.0022158471903717656
2024-01-18 00:00:00+00:00,-0.0008012038029959201,-0.0014045424062955059,0.0008012038029959201,-0.0023976263227795907,-0.0009505421822687742
2024-01-19 00:00:00+00:00,0.001166605859657277,0.0022366939234525485,-0.001166605859657277,0.0006626214855195909,0.0007248288522430349
2024-01-22 00:00:00+00:00,-0.0006237131367544946,-0.0004966939404114079,0.0006237131367544946,0.0008082556515454403,7.789042778350811e-05
2024-01-23 00:00:00+00:00,-0.0018604219276160128,-0.0017116365919834509,0.0018604219276160128,-0.002272415943498775,-0.0009960131338705566
2024-01-24 00:00:00+00:00,0.001589724497128353,0.001543834129233368,-0.001589724497128353,0.0006217517483112023,0.0005413964693861426
2024-01-25 00:00:00+00:00,2.4162307259933957e-05,-0.0007545271994699454,-2.4162307259933957e-05,0.0015087933785004532,0.00018856654475762696
2024-01-26 00:00:00+00:00,-0.0002968244132259268,0.0006035452959263776,0.0002968244132259268,-0.0006333569445681675,-7.452912160447458e-06
2024-01-29 00:00:00+00:00,-0.0006644574117888602,-0.002166111597395548,0.0006644574117888602,-0.00039514870382335263,-0.0006403150753047252
2024-01-30 00:00:00+00:00,0.0011470489564454067,0.0014652792578369322,-0.0011470489564454067,0.0033793326317205696,0.0012111529723893755
2024-01-31 00:00:00+00:00,-0.0012043145820317402,-0.0008797591019834572,0.0012043145820317402,-0.0004610348729429591,-0.0003351984937316041
2024-02-01 00:00:00+00:00,-0.0020757189570561885,-0.001303719083245003,0.0020757189570561885,-0.0019752270870032136,-0.0008197365425620541
2024-02-02 00:00:00+00:00,-1.0809707173264904e-05,-0.0004522787513968063,1.0809707173264904e-05,0.004662482076896536,0.0010525508313749324
2024-02-05 00:00:00+00:00,-0.0008317998004081784,-0.0016027832684622212,0.0008317998004081784,-0.01054079840495465,-0.003035895418354218
2024-02-06 00:00:00+00:00,0.00016374582545292116,0.0010024385243004308,-0.00016374582545292116,-0.003829714302700071,-0.00070681894459991
2024-02-07 00:00:00+00:00,0.001460292263304408,0.002498281530197599,-0.001460292263304408,0.004769918299129475,0.0018170499573317686
2024-02-08 00:00:00+00:00,8.768963743430169e-05,0.0009023987494596042,-8.768963743430169e-05,-0.00017399202315136557,0.00018210168157705965
2024-02-09 00:00:00+00:00,0.0009065034143345696,-0.0012053725265548654,-0.0009065034143345696,-0.0016425989038499583,-0.0007119928576012059
2024-02-12 00:00:00+00:00,0.0025109077141671765,0.002868214443248668,-0.0025109077141671765,0.0020086928649766717,0.0012192268270563348
2024-02-13 00:00:00+00:00,-0.00032637249680017577,-0.00025621181277896143,0.00032637249680017577,-0.0013104839118169365,-0.0003916739311489745
2024-02-14 00:00:00+00:00,-0.0014900939055577933,-0.0003830778171793614,0.0014900939055577933,-0.008871213325751342,-0.002313572785732676
2024-02-15 00:00:00+00:00,0.0023144066404614805,0.0019621894150205488,-0.0023144066404614805,0.002662878067618335,0.001156266870659721
2024-02-16 00:00:00+00:00,-0.0004764559304555327,-0.0009803807164762701,0.0004764559304555327,0.004173716256581266,0.0007983338850262489
2024-02-19 00:00:00+00:00,0.0019804090117512274,0.001980169618226557,-0.0019804090117512274,0.0007336249404524977,0.0006784486396697637
2024-02-20 00:00:00+00:00,0.0006520259892035807,0.0009491740690351913,-0.0006520259892035807,-0.0011289435154110403,-4.4942361593962256e-05
2024-02-21 00:00:00+00:00,0.0018040372143676153,0.00208936689531794,-0.0018040372143676153,0.002257460737492286,0.0010867069082025566
2024-02-22 00:00:00+00:00,0.0007130877593682361,-0.0007063137248486118,-0.0007130877593682361,0.0007724435510320093,1.6532456545849394e-05
2024-02-23 00:00:00+00:00,0.0007546385190388416,0.0007408313324656635,-0.0007546385190388416,0.0007635249629140337,0.0003760890738449243
2024-02-26 00:00:00+00:00,0.0004041077816484828,0.0007485386956178341,-0.0004041077816484828,-0.0005282318297246441,5.5076716473297506e-05
2024-02-27 00:00:00+00:00,-0.0017783684469480088,-0.0022743069392515414,0.0017783684469480088,-0.00025984126212744553,-0.0006335370503447467
2024-02-28 00:00:00+00:00,0.0007390198381999058,0.0005443703448807236,-0.0007390198381999058,-2.0893195262581906e-05,0.0001308692874045354
2024-02-29 00:00:00+00:00,-0.003731227259287706,-0.0040242998117647755,0.003731227259287706,-0.003679032724146174,-0.0019258331339777374
2024-03-01 00:00:00+00:00,-0.001321906677171636,0.001227891003740933,0.001321906677171636,-0.001406489569902699,-4.46496415404415e-05
2024-03-04 00:00:00+00:00,0.001498637774809436,0.001182350092427148,-0.001498637774809436,0.0023499472866655036,0.0008830743447731629
2024-03-05 00:00:00+00:00,-0.00010886513967592326,-0.0001837062584779392,0.00010886513967592326,-0.0009418059472839595,-0.0002813780514404747
2024-03-06 00:00:00+00:00,-0.000864922542215596,-0.000629584829853258,0.000864922542215596,0.00033617162050904515,-7.335330233605322e-05
2024-03-07 00:00:00+00:00,0.001323787468324511,0.0022045978169872027,-0.001323787468324511,0.005022977263841598,0.0018068937702072003
2024-03-08 00:00:00+00:00,0.0007007448644896774,0.001630109938730917,-0.0007007448644896774,0.006737469931990123,0.00209189496768026
2024-03-11 00:00:00+00:00,-0.0011071310859207262,0.0008593498807905608,0.0011071310859207262,0.001071084578745131,0.00048260861488392295
2024-03-12 00:00:00+00:00,-0.0008823990395182835,-0.0008849197371010031,0.0008823990395182835,-0.0007757674043113529,-0.00041517178535308897
2024-03-13 00:00:00+00:00,0.0006325977949966644,-0.0008387750189291776,-0.0006325977949966644,-0.002032377280885154,-0.0007177880749535829
2024-03-14 00:00:00+00:00,0.0009007076230042044,0.0011794014824852983,-0.0009007076230042044,0.0013465785582011949,0.0006314950101716232
2024-03-15 00:00:00+00:00,-0.0009840152420095838,-0.0004507655614280903,0.0009840152420095838,-0.005907277082363953,-0.0015895106609480109
2024-03-18 00:00:00+00:00,-0.001087070000009266,-0.002390275247540402,0.001087070000009266,-0.002131009245501771,-0.0011303211232605434
2024-03-19 00:00:00+00:00,-8.578919089313741e-05,0.00070612569944839,8.578919089313741e-05,-0.0009676467376045851,-6.538025953904878e-05
2024-03-20 00:00:00+00:00,0.001306152972693958,-0.0015734679109511152,-0.001306152972693958,-0.004077439382035372,-0.0014127268232466217
2024-03-21 00:00:00+00:00,0.002094985919469411,0.0017089238158777276,-0.002094985919469411,0.006186982723529402,0.0019739766348517824
2024-03-22 00:00:00+00:00,-0.00019903151612959968,0.0017777162564807103,0.00019903151612959968,-0.007394266744200374,-0.001404137621929916
2024-03-25 00:00:00+00:00,-0.0035220443512630206,-0.0029979593576124064,0.0035220443512630206,-0.00461250699896097,-0.0019026165891433441
2024-03-26 00:00:00+00:00,0.0009799151628773761,0.0013827827287953842,-0.0009799151628773761,0.0015605951566351548,0.0007358444713576348
2024-03-27 00:00:00+00:00,0.00044566813889035384,0.0013481779466497645,-0.00044566813889035384,-0.0008136524726863564,0.00013363136849085203
2024-03-28 00:00:00+00:00,-0.0015858885611833018,-0.0006731684003342953,0.0015858885611833018,-0.001229327983647356,-0.0004756240959954128
2024-03-29 00:00:00+00:00,-0.0016102421025426528,-0.0030861526861384048,0.0016102421025426528,0.00039971817933779984,-0.0006716086267001513
2024-03-31 23:00:00+00:00,0.0007899928129430911,0.0011173691904425576,-0.0007899928129430911,0.0007822990418851403,0.00047491705808192446
2024-04-01 23:00:00+00:00,-0.0018929865159242332,-0.0013442819260556238,0.0018929865159242332,0.004480221139884633,0.0007839848034572523
2024-04-02 23:00:00+00:00,0.0014935755310626908,0.0023208008345070863,-0.0014935755310626908,-0.0014689976662131436,0.00021295079207348568
2024-04-03 23:00:00+00:00,0.003314166264054924,0.0018888898150057898,-0.003314166264054924,-0.0052225615231712265,-0.0008334179270413592
2024-04-04 23:00:00+00:00,0.001161856460544397,0.0012563629518653197,-0.001161856460544397,-0.0008413515415113895,0.00010375285258848254
2024-04-07 23:00:00+00:00,0.00012741368785462726,-6.991081046919811e-05,-0.00012741368785462726,0.0024540070970983886,0.0005960240716572976
2024-04-08 23:00:00+00:00,0.002208277793681601,0.0024654349014421872,-0.002208277793681601,-0.0021976512804216925,6.694590525512369e-05
2024-04-09 23:00:00+00:00,0.0022091390574644487,0.0017570646334979234,-0.0022091390574644487,-0.0018190775397716025,-1.5503226568419778e-05
2024-04-10 23:00:00+00:00,-0.0043627853958530805,-0.0035327667773380755,0.0043627853958530805,0.011845675439982953,0.0020782271656612193
2024-04-11 23:00:00+00:00,0.0027674859465188772,0.0015159202791265591,-0.0027674859465188772,-0.0016577118533528865,-3.544789355658184e-05
2024-04-14 23:00:00+00:00,-0.003347094478926338,-0.002412974050157779,0.003347094478926338,0.006271145660877608,0.0009645429026799573
2024-04-15 23:00:00+00:00,-0.0010648695067647374,-0.0031639382448036824,0.0010648695067647374,0.0030630437557755802,-2.5223622257025528e-05
2024-04-16 23:00:00+00:00,-0.00021923482416910667,-0.0007536050292646645,0.00021923482416910667,0.0021067477695476356,0.0003382856850707428
2024-04-17 23:00:00+00:00,0.0005143864754772742,0.0004979600965807907,-0.0005143864754772742,-0.003167633214836516,-0.0006674182795639314
2024-04-18 23:00:00+00:00,-0.0005994302381705785,-0.000566700068456244,0.0005994302381705785,0.001575928335513724,0.00025230706676437003
2024-04-21 23:00:00+00:00,-0.0005870324864953869,-0.0009416988088546963,0.0005870324864953869,0.00010914784195319753,-0.00020813774172537467
2024-04-22 23:00:00+00:00,0.0015101530928579299,0.0014793561905752928,-0.0015101530928579299,-0.0008507881591324048,0.00015714200786072198
2024-04-23 23:00:00+00:00,0.0012197329591036865,0.0011968353777231933,-0.0012197329591036865,-0.0035995011970756537,-0.0006006664548381151
2024-04-24 23:00:00+00:00,0.001900376975938256,0.001902228522148941,-0.001900376975938256,0.0012417741079233657,0.0007860006575180767
2024-04-25 23:00:00+00:00,0.0016570240364165434,0.0005878690264693176,-0.0016570240364165434,-0.002553310377710053,-0.0004913603378101838
2024-04-28 23:00:00+00:00,0.004430811087859782,0.0005299695696080742,-0.004430811087859782,0.002717626530885126,0.0008118990251233001
2024-04-29 23:00:00+00:00,-0.0010319428386845186,0.0011738393229736577,0.0010319428386845186,-0.0037786798864656306,-0.0006512101408729932
2024-04-30 23:00:00+00:00,-0.0027823299706909443,-0.00262678239892733,0.0027823299706909443,0.00929252909853411,0.0016664366749016952
2024-05-01 23:00:00+00:00,5.2647233445030084e-05,0.0024003176148814642,-5.2647233445030084e-05,-0.006591072224334288,-0.001047688652363206
2024-05-02 23:00:00+00:00,-0.002368445517713841,0.00010299130490279418,0.002368445517713841,-0.005903445485608141,-0.0014501135451763366
2024-05-05 23:00:00+00:00,0.004579730890687861,0.0026762122838270286,-0.004579730890687861,-0.0020556769203373204,0.00015513384087242703
2024-05-06 23:00:00+00:00,0.0013572000057363587,0.0004745593338803533,-0.0013572000057363587,-0.00017526612680085474,7.482330176987464e-05
2024-05-07 23:00:00+00:00,0.0001451281965352269,-0.00019236168958786104,-0.0001451281965352269,0.003336260200213016,0.0007859746276562888
2024-05-08 23:00:00+00:00,0.0007963315315922814,-0.0004225407198475417,-0.0007963315315922814,0.0007223623618965843,7.495541051226064e-05
2024-05-09 23:00:00+00:00,0.0020646361907103727,0.0015236812974089575,-0.0020646361907103727,-0.0034786677159070385,-0.0004887466046245202
2024-05-12 23:00:00+00:00,-0.0008120070754998598,-0.0013366022546830447,0.0008120070754998598,0.001558290391921489,5.5422034309611046e-05
2024-05-13 23:00:00+00:00,0.0011122768135707062,0.0008463345178380821,-0.0011122768135707062,-0.0006340452443481803,5.3072318372475447e-05
2024-05-14 23:00:00+00:00,0.001509927990745702,0.0007554607792649437,-0.001509927990745702,-0.0013808815255415947,-0.00015635518656916274
2024-05-15 23:00:00+00:00,0.001881875658592408,0.0037206287567057295,-0.001881875658592408,-0.009444239676783808,-0.0014309027300195196
2024-05-16 23:00:00+00:00,0.0011716861253388833,0.000909877516863361,-0.0011716861253388833,0.003089671986541436,0.0009998873758511992
2024-05-19 23:00:00+00:00,0.0016472570987345614,0.0017916902459302608,-0.0016472570987345614,-0.0004546220660977144,0.0003342670449581366
2024-05-20 23:00:00+00:00,-0.001003221434293572,-0.0016012820046321374,0.001003221434293572,0.0023449019918142045,0.00018590499679551676
2024-05-21 23:00:00+00:00,-0.0006082142697391435,-0.00013230788169532604,0.0006082142697391435,0.0007671980275054034,0.00015872253645251934
2024-05-22 23:00:00+00:00,7.84678221337487e-05,0.00040730225358934224,-7.84678221337487e-05,0.0026909273270899446,0.0007745573951698217
2024-05-23 23:00:00+00:00,0.0004335754096265465,-0.00017866194698973326,-0.0004335754096265465,0.0015058024186974026,0.00033178511792691733
2024-05-26 23:00:00+00:00,0.00048629874429356734,0.0006694920287801387,-0.00048629874429356734,-0.002764565683078146,-0.0005237684135745019
2024-05-27 23:00:00+00:00,0.0017234219773392956,0.00143518090511785,-0.0017234219773392956,-0.0025881258887935827,-0.0002882362459189332
2024-05-28 23:00:00+00:00,0.00022083594920718763,-0.0006929564556668877,-0.00022083594920718763,0.0011380600547779166,0.00011127589977775722
2024-05-29 23:00:00+00:00,-0.0005425324933119591,-0.0009528149103808781,0.0005425324933119591,0.0038399014803094846,0.0007217716424821516
2024-05-30 23:00:00+00:00,-0.0009063678803303832,-0.0024665487653889318,0.0009063678803303832,-0.0036657169013000358,-0.0015330664166722419
2024-06-02 23:00:00+00:00,0.0014991600735663746,0.0005868453590210931,-0.0014991600735663746,-0.002484741565234102,-0.00047447405155325224
2024-06-03 23:00:00+00:00,0.001500215061789767,0.0015087161693771722,-0.001500215061789767,-0.005116992559038334,-0.0009020690974152904
2024-06-04 23:00:00+00:00,-0.003055963340293427,-0.002947225490344485,0.003055963340293427,0.0009384938060021145,-0.0005021829210855927
2024-06-05 23:00:00+00:00,0.0028592381336536854,0.00227821012697893,-0.0028592381336536854,0.00039969017035847355,0.000669475074334351
2024-06-06 23:00:00+00:00,-0.00029710469916688353,-0.0007038496212647127,0.00029710469916688353,-0.0014002562560876872,-0.0005260264693381
2024-06-09 23:00:00+00:00,-0.00343569350506584,-0.0034670390831173514,0.00343569350506584,0.009198346453665891,0.0014328268426371349
2024-06-10 23:00:00+00:00,0.0022716853481284383,0.002075627913682765,-0.0022716853481284383,-0.0005704979883617924,0.00037628248133024316
2024-06-11 23:00:00+00:00,0.0006639522366926331,0.0008950820274143401,-0.0006639522366926331,-4.14649202936815e-05,0.00021340427678016464
2024-06-12 23:00:00+00:00,0.002662966103330805,0.0021680997515607925,-0.002662966103330805,-0.004915690302482766,-0.0006868976377304933
2024-06-13 23:00:00+00:00,-0.0012898260528996508,-0.0019050369278014734,0.0012898260528996508,0.0031207174671379345,0.0003039201348341153
2024-06-16 23:00:00+00:00,-0.0012000221092924312,-0.002760006917645358,0.0012000221092924312,0.0020620676698174883,-0.0001744848119569674
2024-06-17 23:00:00+00:00,0.00025716350428794943,-0.0006692273338273769,-0.00025716350428794943,-0.0015516847048166233,-0.000555228009661
2024-06-18 23:00:00+00:00,0.0019061149673275102,0.0004755063042344576,-0.0019061149673275102,-0.0013069870011439394,-0.00020787017422737046
2024-06-19 23:00:00+00:00,0.0004297817672580806,0.00032595158978313,-0.0004297817672580806,-0.0005718694373587946,-6.147946189391615e-05
2024-06-20 23:00:00+00:00,-6.832600690728774e-05,0.00042437434881917313,6.832600690728774e-05,0.0038111500506934665,0.0010588810998781598
2024-06-23 23:00:00+00:00,0.00032795939296592636,-0.00040299955768152707,-0.00032795939296592636,0.0027401065101584987,0.0005842767381192429
2024-06-24 23:00:00+00:00,5.397495777254013e-05,7.318977007930716e-05,-5.397495777254013e-05,-0.0024969375376547387,-0.0006059369418938579
2024-06-25 23:00:00+00:00,-0.0003677014046950533,0.00019488543908097178,0.0003677014046950533,0.0008997123439720622,0.0002736494457632585
2024-06-26 23:00:00+00:00,0.000671937135371864,-0.0003729655001653842,-0.000671937135371864,0.0035301869356126735,0.0007893053588618223
2024-06-27 23:00:00+00:00,0.00040769751176358837,0.0008123873574692186,-0.00040769751176358837,-0.000584412622111809,5.6993683839352415e-05
2024-06-30 23:00:00+00:00,0.0013329897192453088,0.001458147416327077,-0.0013329897192453088,-0.0010480656012921616,0.00010252045375872882
2024-07-01 23:00:00+00:00,-6.740732459292742e-06,-0.00012468779475774405,6.740732459292742e-06,0.0029162101127357953,0.0006978805794945128
2024-07-02 23:00:00+00:00,0.00010984411982564724,0.00026892866611596955,-0.00010984411982564724,-0.0019162353025147238,-0.0004118266590996886
2024-07-03 23:00:00+00:00,0.0020106994477157303,0.001019020994725478,-0.0020106994477157303,-0.0035570734222899153,-0.0006345131068911093
2024-07-04 23:00:00+00:00,4.343063515602208e-05,0.00030870648103953346,-4.343063515602208e-05,-0.0012693467047434348,-0.00024016005592597534
2024-07-07 23:00:00+00:00,0.0012356107213450096,0.0009570811262721302,-0.0012356107213450096,-0.003070158662305184,-0.0005282693840082635
2024-07-08 23:00:00+00:00,-0.0003437045076253864,3.595779136600363e-05,0.0003437045076253864,0.0006533039687543406,0.00017231544003008605
2024-07-09 23:00:00+00:00,0.0005156718277219141,-0.00033516160785329596,-0.0005156718277219141,0.0010162842635827213,0.00017028066393235633
2024-07-10 23:00:00+00:00,-0.0010216862443336028,-0.000947931107190686,0.0010216862443336028,0.00012104352692208868,-0.00020672189506714932
2024-07-11 23:00:00+00:00,-0.004247062670587748,0.00014053521843132577,0.004247062670587748,-0.005257846595476028,-0.0012793278442611755
2024-07-14 23:00:00+00:00,0.0007406078911099678,0.0008035592085298138,-0.0007406078911099678,-0.0002748701021673763,0.00013217227659060936
2024-07-15 23:00:00+00:00,-0.0008102692583828452,-0.0009344615200663486,0.0008102692583828452,0.00030910275866694427,-0.0001563396903498511
2024-07-16 23:00:00+00:00,-0.0012627392748714994,-0.002221306157455083,0.0012627392748714994,0.0005072534745477356,-0.00042851317072683685
2024-07-17 23:00:00+00:00,-0.003611498813713615,-0.0024479815179767606,0.003611498813713615,-0.005110689503779782,-0.0018896677554391355
2024-07-18 23:00:00+00:00,0.0003268600330660898,-0.0006215074750055005,-0.0003268600330660898,0.004905058857154849,0.0010708878455373372
2024-07-21 23:00:00+00:00,-0.0006290285547511099,-0.000861693181024803,0.0006290285547511099,0.0013087833771871901,0.00011177254904059679
2024-07-22 23:00:00+00:00,-0.003849669772815839,-0.002586933543152259,0.003849669772815839,0.002735839834499336,3.722657283676924e-05
2024-07-23 23:00:00+00:00,-0.0034672101749743667,-0.001110014509324353,0.0034672101749743667,0.0016253869683443398,0.0001288431147549967
2024-07-24 23:00:00+00:00,-0.005054144585661197,-0.003864384791445269,0.005054144585661197,-0.0009230244267134687,-0.0011968523045396845
2024-07-25 23:00:00+00:00,-0.002942758767521675,-0.003864873770328764,0.002942758767521675,0.0011231053788962133,-0.0006854420978581377
2024-07-28 23:00:00+00:00,0.001300820474636727,0.001620895003674322,-0.001300820474636727,0.0006906801839105288,0.0005778937968962127
2024-07-29 23:00:00+00:00,-0.0006272879710890467,0.0003779189102590952,0.0006272879710890467,0.0011959223904232414,0.00039346032517058413
2024-07-30 23:00:00+00:00,-0.0013292473971485974,-0.0005875055756255076,0.0013292473971485974,-0.0018792444904206982,-0.0006166875165115515
2024-07-31 23:00:00+00:00,-0.003216799250292307,0.0004719916787093159,0.003216799250292307,-0.005403272719011341,-0.0012328202600755062
2024-08-01 23:00:00+00:00,-0.0022430839655576407,-0.0028283171626362624,0.0022430839655576407,0.0027487044180705923,-1.9903186141417535e-05
2024-08-04 23:00:00+00:00,-0.005471308019158433,-0.004222228361875552,0.005471308019158433,-0.008791230036481601,-0.0032533645995892883
2024-08-05 23:00:00+00:00,-0.00019659594713777873,-0.0009211994721192995,0.00019659594713777873,-0.0018312159104620757,-0.0006881038456453438
2024-08-06 23:00:00+00:00,-0.0011821007741191492,-3.464792605201161e-05,0.0011821007741191492,-0.0006834188211490206,-0.00017951668680025806
2024-08-07 23:00:00+00:00,0.0023664636001130834,0.0019325656473514752,-0.0023664636001130834,0.001886635292726638,0.0009548002350195284
2024-08-08 23:00:00+00:00,0.006083496499289492,0.005645543060220609,-0.006083496499289492,-0.00018960555610379563,0.0013639843760292034
2024-08-11 23:00:00+00:00,-0.0023985203401345467,-0.001859035661889108,0.0023985203401345467,-0.00013828898018077208,-0.00049933116051747
2024-08-12 23:00:00+00:00,0.0017935943161939694,0.001806035454945204,-0.0017935943161939694,-0.0015868223266346992,5.48032820776262e-05
2024-08-13 23:00:00+00:00,0.003716255421675335,0.0038274873344134874,-0.003716255421675335,-0.004643644862046397,-0.0002040393819082273
2024-08-14 23:00:00+00:00,-0.004081631129538993,-0.004631861974059265,0.004081631129538993,0.0031885298686268643,-0.00036083302635810013
2024-08-15 23:00:00+00:00,0.0033165957458019257,0.002195025021964475,-0.0033165957458019257,0.0037508723357405306,0.0014864743394262514
2024-08-18 23:00:00+00:00,0.0023608635027313196,0.0030749845609772952,-0.0023608635027313196,-0.007382618485812977,-0.0010769084812089205
2024-08-19 23:00:00+00:00,0.0018140781247039661,0.0024367036738917047,-0.0018140781247039661,-0.006604311631037331,-0.0010419019892864065
2024-08-20 23:00:00+00:00,-0.0004708742498847063,-0.0007208489433185028,0.0004708742498847063,-0.005119302844909674,-0.0014600379470570443
2024-08-21 23:00:00+00:00,-0.000721709436984963,-0.0010483128949244636,0.000721709436984963,-0.0021509826042177865,-0.0007998238747855625
2024-08-22 23:00:00+00:00,-6.622327192212785e-05,-0.0017574317591502187,6.622327192212785e-05,0.0031379428665769655,0.0003451277768566867
2024-08-25 23:00:00+00:00,0.0007236455731201019,0.003203316601755629,-0.0007236455731201019,-0.009617850620927348,-0.0016036335047929298
2024-08-26 23:00:00+00:00,-0.0008783337063630603,-0.0018390890312612318,0.0008783337063630603,0.001463621233517636,-9.386694943589894e-05
2024-08-27 23:00:00+00:00,0.000534227127166359,-0.00011766991774272983,-0.000534227127166359,-0.0038925791625089422,-0.001002562270062918
2024-08-28 23:00:00+00:00,0.001299162885365912,0.0005336049084598837,-0.001299162885365912,0.002171002693033703,0.0006761519003733967
2024-08-29 23:00:00+00:00,0.002116115531988483,0.0028455989933767745,-0.002116115531988483,0.0016888128738428313,0.0011336029668049014
2024-09-01 23:00:00+00:00,0.0010169151215577155,-0.0005048777381616576,-0.0010169151215577155,0.0038254270140082158,0.0008301373189616395
2024-09-02 23:00:00+00:00,0.0006686862860123266,0.0003420249184958035,-0.0006686862860123266,0.00016649601036922149,0.00012713023221625624
2024-09-03 23:00:00+00:00,-0.005908015427522645,-0.003998211676977115,0.005908015427522645,0.0019877621937791625,-0.0005026123707994881
2024-09-04 23:00:00+00:00,-0.004087767169404594,-0.0017422067182199519,0.004087767169404594,-0.003793580269745379,-0.0013839467469913328
2024-09-05 23:00:00+00:00,0.002400793112275701,0.0016214871051075663,-0.002400793112275701,-0.0025311406537892795,-0.0002274133871704283
2024-09-08 23:00:00+00:00,-0.005150508096698814,-0.003530652015955371,0.005150508096698814,0.0032557734784780363,-6.871963436933372e-05
2024-09-09 23:00:00+00:00,-0.00041160504894793837,8.195242818698212e-06,0.00041160504894793837,0.003907846571076995,0.0009790104534739233
2024-09-10 23:00:00+00:00,-0.0006614068685037167,0.00015228842624961936,0.0006614068685037167,-0.0009023190639701076,-0.00018750765943012206
2024-09-11 23:00:00+00:00,0.00021495080317771031,0.0013550484909941318,-0.00021495080317771031,0.0015220882754554289,0.0007192841916123902
2024-09-12 23:00:00+00:00,0.0021427479747319067,0.0032580210603174453,-0.0021427479747319067,-0.005806619910632773,-0.0006371497125788319
2024-09-15 23:00:00+00:00,-0.0026307537241880286,-0.0020193564951599408,0.0026307537241880286,-0.0004527403880391554,-0.0006180242207997741
2024-09-16 23:00:00+00:00,0.0028751853220326806,0.001955046967818397,-0.0028751853220326806,-0.003308185267712942,-0.0003382845749736363
2024-09-17 23:00:00+00:00,0.002596627127382234,0.0009393973686167012,-0.002596627127382234,0.001971209279392903,0.0007276516620024011
2024-09-18 23:00:00+00:00,0.0022049085571737015,0.0012679663802150354,-0.0022049085571737015,0.0004335357945706958,0.0004253755436964328
2024-09-19 23:00:00+00:00,0.0022053546719083272,0.002087721630370437,-0.0022053546719083272,-0.0033693344524351456,-0.00032040320551617713
2024-09-22 23:00:00+00:00,0.0020157325773147994,0.0009303030077807972,-0.0020157325773147994,0.001365681096036567,0.0005739960259543411
2024-09-23 23:00:00+00:00,0.0008525241831329466,0.0004360986512005893,-0.0008525241831329466,-0.002301920120962324,-0.0004664553674404337
2024-09-24 23:00:00+00:00,0.0028189594352428238,0.002279558185459246,-0.0028189594352428238,-0.008074602764759653,-0.0014487611448251018
2024-09-25 23:00:00+00:00,-0.00262481777993398,-0.002940993594324398,0.00262481777993398,0.009732929519752813,0.0016979839813571038
2024-09-26 23:00:00+00:00,0.006124653028499516,0.00417288553945952,-0.006124653028499516,-0.005232733514430288,-0.00026496199374269206
2024-09-29 23:00:00+00:00,-0.0016597861810881132,0.000595857061237437,0.0016597861810881132,-0.0034154465158792325,-0.0007048973636604489
2024-09-30 23:00:00+00:00,0.0016780642368415255,0.001485657254994388,-0.0016780642368415255,0.0026039887471634993,0.0010224115005394718
2024-10-01 23:00:00+00:00,-0.004122400931487533,-0.0040474009314875325,0.003972400931487532,0.004021127385382912,-4.406838652615524e-05
2024-10-02 23:00:00+00:00,0.0006364391113240775,0.0006364391113240775,-0.0006364391113240775,0.004172339599861914,0.001202194677796498
2024-10-03 23:00:00+00:00,-0.0017286574585174963,-0.0017286574585174963,0.0017286574585174963,0.0044242335857209705,0.0006738940318008685
2024-10-06 23:00:00+00:00,-0.001494562527620369,-0.001494562527620369,0.001494562527620369,0.006586344186786671,0.0012729454147915756
2024-10-07 23:00:00+00:00,-0.003431578875266711,-0.003431578875266711,0.003431578875266711,0.001188168397489935,-0.000560852619444194
2024-10-08 23:00:00+00:00,0.0009602634672098986,0.0009602634672098986,-0.0009602634672098986,0.001009630323437546,0.0004924734476618611
2024-10-09 23:00:00+00:00,-0.0013452410134524306,-0.0013452410134524306,0.0013452410134524306,0.00466755698410797,0.0008305789926638849
2024-10-10 23:00:00+00:00,0.0014363318975076644,0.0014363318975076644,-0.0014363318975076644,-0.001609917567563219,-4.339641751388866e-05
2024-10-13 23:00:00+00:00,0.0006128949574736309,0.0006128949574736309,-0.0006128949574736309,0.001830982011928693,0.000610969242350581
2024-10-14 23:00:00+00:00,0.0012255902023052823,0.0012255902023052823,-0.0012255902023052823,0.001346303264282264,0.0006429733666468865
2024-10-15 23:00:00+00:00,-0.003266883177251184,-0.003266883177251184,0.003266883177251184,0.0013612312095618068,-0.00047641299192234434
2024-10-16 23:00:00+00:00,-0.00021824708408427207,-0.00021824708408427207,0.00021824708408427207,0.002066488353178448,0.00046206031727354395
