month,USD
2018-06-01 00:00:00+00:00,3.31960678100586
2018-07-01 00:00:00+00:00,2.622774839401245
2018-08-01 00:00:00+00:00,2.685394763946533
2018-09-01 00:00:00+00:00,2.8082590103149414
2018-10-01 00:00:00+00:00,1.8185635805130005
2018-11-01 00:00:00+00:00,2.389190912246704
2018-12-01 00:00:00+00:00,1.9454922676086424
2019-01-01 00:00:00+00:00,2.234217405319214
2019-02-01 00:00:00+00:00,2.2481937408447266
2019-03-01 00:00:00+00:00,2.431309700012207
2019-04-01 00:00:00+00:00,1.8770334720611568
2019-05-01 00:00:00+00:00,1.9384009838104248
2019-06-01 00:00:00+00:00,2.7765839099884038
2019-07-01 00:00:00+00:00,2.8691000938415527
2019-08-01 00:00:00+00:00,2.375895977020264
2019-09-01 00:00:00+00:00,2.747544527053833
2019-10-01 00:00:00+00:00,2.3340272903442383
2019-11-01 00:00:00+00:00,2.467838287353516
2019-12-01 00:00:00+00:00,1.7385563850402832
2020-01-01 00:00:00+00:00,1.7231336832046509
2020-02-01 00:00:00+00:00,3.62232518196106
2020-03-01 00:00:00+00:00,1.5158270597457886
2020-04-01 00:00:00+00:00,1.7102787494659424
2020-05-01 00:00:00+00:00,1.531962275505066
2020-06-01 00:00:00+00:00,1.7078226804733276
2020-07-01 00:00:00+00:00,1.651901125907898
2020-08-01 00:00:00+00:00,1.5392231941223145
2020-09-01 00:00:00+00:00,1.455986499786377
2020-10-01 00:00:00+00:00,1.6983330249786377
2020-11-01 00:00:00+00:00,1.6619564294815063
2020-12-01 00:00:00+00:00,1.3123480081558228
2021-01-01 00:00:00+00:00,1.4353163242340088
2021-02-01 00:00:00+00:00,1.9018974304199217
2021-03-01 00:00:00+00:00,1.5754880905151367
2021-04-01 00:00:00+00:00,1.759825348854065
2021-05-01 00:00:00+00:00,1.9786767959594729
2021-06-01 00:00:00+00:00,2.0172648429870605
2021-07-01 00:00:00+00:00,1.698848843574524
2021-08-01 00:00:00+00:00,1.2503361701965332
2021-09-01 00:00:00+00:00,2.148201704025269
2021-10-01 00:00:00+00:00,1.9194756746292116
2021-11-01 00:00:00+00:00,1.6444863080978394
2021-12-01 00:00:00+00:00,1.8621180057525637
2022-01-01 00:00:00+00:00,2.478400468826294
2022-02-01 00:00:00+00:00,3.3158812522888184
2022-03-01 00:00:00+00:00,4.87768030166626
2022-04-01 00:00:00+00:00,6.899374008178711
2022-05-01 00:00:00+00:00,3.965939521789551
2022-06-01 00:00:00+00:00,3.146398067474365
2022-07-01 00:00:00+00:00,2.878502368927002
2022-08-01 00:00:00+00:00,2.5851051807403564
2022-09-01 00:00:00+00:00,3.132401704788208
2022-10-01 00:00:00+00:00,2.927834987640381
2022-11-01 00:00:00+00:00,3.402249336242676
2022-12-01 00:00:00+00:00,2.6968469619750977
2023-01-01 00:00:00+00:00,2.5540883541107178
2023-02-01 00:00:00+00:00,2.4071266651153564
2023-03-01 00:00:00+00:00,2.9753167629241943
2023-04-01 00:00:00+00:00,2.624130249023437
2023-05-01 00:00:00+00:00,2.4448766708374023
2023-06-01 00:00:00+00:00,2.508178949356079
2023-07-01 00:00:00+00:00,2.4588658809661865
2023-08-01 00:00:00+00:00,2.4838550090789795
2023-09-01 00:00:00+00:00,2.1599321365356445
2023-10-01 00:00:00+00:00,2.2203400135040283
2023-11-01 00:00:00+00:00,4.424673080444336
2023-12-01 00:00:00+00:00,3.72989559173584
2024-01-01 00:00:00+00:00,3.424304723739624
2024-02-01 00:00:00+00:00,3.851935386657715
2024-03-01 00:00:00+00:00,3.395930051803589
2024-04-01 00:00:00+00:00,2.9444308280944824
2024-05-01 00:00:00+00:00,4.018733024597168
2024-06-01 00:00:00+00:00,3.1074137687683105
2024-07-01 00:00:00+00:00,2.6883084774017334
2024-08-01 00:00:00+00:00,2.0938539505004883
2024-09-01 00:00:00+00:00,3.209266901016236
2024-10-01 00:00:00+00:00,2.9731311798095703
2024-11-01 00:00:00+00:00,3.0295536518096924
2024-12-01 00:00:00+00:00,3.167306900024414
2025-01-01 00:00:00+00:00,3.2895195484161377
2025-02-01 00:00:00+00:00,2.745809316635132
2025-03-01 00:00:00+00:00,3.5360679626464844
2025-04-01 00:00:00+00:00,4.505305767059326
2025-05-01 00:00:00+00:00,3.5187768936157227
2025-06-01 00:00:00+00:00,4.143743515014648
2025-07-01 00:00:00+00:00,5.662957668304443
2025-08-01 00:00:00+00:00,3.181214570999145
2025-09-01 00:00:00+00:00,3.4015345573425293
2025-10-01 00:00:00+00:00,3.109079122543335
2025-11-01 00:00:00+00:00,3.727795839309693
2025-12-01 00:00:00+00:00,2.646134614944458
2026-01-01 00:00:00+00:00,3.245901584625244
2026-02-01 00:00:00+00:00,4.566380500793457
2026-03-01 00:00:00+00:00,3.074081420898437
2026-04-01 00:00:00+00:00,8.682634353637695
2026-05-01 00:00:00+00:00,6.652214527130127
2026-06-01 00:00:00+00:00,5.30406665802002
2026-07-01 00:00:00+00:00,4.604729652404785
2026-08-01 00:00:00+00:00,4.2232184410095215
2026-09-01 00:00:00+00:00,3.0992181301116943
