Date,OIL_ME_VS_NON
2006-12-29 00:00:00+00:00,9.679999999999993
2006-12-30 00:00:00+00:00,-53.42
2006-12-31 00:00:00+00:00,-68.56
2007-01-01 00:00:00+00:00,-15.360000000000007
2007-01-02 00:00:00+00:00,-111.87
2007-01-03 00:00:00+00:00,-37.559999999999995
2007-01-04 00:00:00+00:00,-93.56
2007-01-05 00:00:00+00:00,-0.6000000000000014
2007-01-06 00:00:00+00:00,-0.8900000000000006
2007-01-07 00:00:00+00:00,-145.03
2007-01-08 00:00:00+00:00,-35.59
2007-01-09 00:00:00+00:00,-30.480000000000004
2007-01-10 00:00:00+00:00,-56.080000000000005
2007-01-11 00:00:00+00:00,116.74
2007-01-12 00:00:00+00:00,145.25
2007-01-13 00:00:00+00:00,117.64
2007-01-14 00:00:00+00:00,-132.37
2007-01-15 00:00:00+00:00,35.58
2007-01-16 00:00:00+00:00,52.07000000000001
2007-01-17 00:00:00+00:00,-7.949999999999989
2007-01-18 00:00:00+00:00,-98.46
2007-01-19 00:00:00+00:00,38.07000000000001
2007-01-20 00:00:00+00:00,-70.66
2007-01-21 00:00:00+00:00,-105.72
2007-01-22 00:00:00+00:00,-25.810000000000002
2007-01-23 00:00:00+00:00,257.32
2007-01-24 00:00:00+00:00,-79.83
2007-01-25 00:00:00+00:00,28.16000000000001
2007-01-26 00:00:00+00:00,-20.519999999999996
2007-01-27 00:00:00+00:00,-30.19
2007-01-28 00:00:00+00:00,-122.47
2007-01-29 00:00:00+00:00,39.75
2007-01-30 00:00:00+00:00,64.10000000000001
2007-01-31 00:00:00+00:00,18.400000000000006
2007-02-01 00:00:00+00:00,-67.74
2007-02-02 00:00:00+00:00,9.909999999999997
2007-02-03 00:00:00+00:00,-27.389999999999993
2007-02-04 00:00:00+00:00,-97.85
2007-02-05 00:00:00+00:00,19.92
2007-02-06 00:00:00+00:00,-31.639999999999993
2007-02-07 00:00:00+00:00,-27.10000000000001
2007-02-08 00:00:00+00:00,-56.13
2007-02-09 00:00:00+00:00,-8.68
2007-02-10 00:00:00+00:00,113.59
2007-02-11 00:00:00+00:00,108.47999999999999
2007-02-12 00:00:00+00:00,-57.88
2007-02-13 00:00:00+00:00,155.26
2007-02-14 00:00:00+00:00,-73.60000000000001
2007-02-15 00:00:00+00:00,27.790000000000006
2007-02-16 00:00:00+00:00,0.8800000000000097
2007-02-17 00:00:00+00:00,-50.08
2007-02-18 00:00:00+00:00,13.61
2007-02-19 00:00:00+00:00,14.04
2007-02-20 00:00:00+00:00,44.76999999999998
2007-02-21 00:00:00+00:00,-111.86
2007-02-22 00:00:00+00:00,-75.26
2007-02-23 00:00:00+00:00,-7.180000000000007
2007-02-24 00:00:00+00:00,13.159999999999997
2007-02-25 00:00:00+00:00,121.72999999999999
2007-02-26 00:00:00+00:00,4.710000000000001
2007-02-27 00:00:00+00:00,3.969999999999999
2007-02-28 00:00:00+00:00,59.54999999999998
2007-03-01 00:00:00+00:00,-68.27000000000001
2007-03-02 00:00:00+00:00,65.28
2007-03-03 00:00:00+00:00,-70.22
2007-03-04 00:00:00+00:00,-95.97
2007-03-05 00:00:00+00:00,-55.86
2007-03-06 00:00:00+00:00,-73.11
2007-03-07 00:00:00+00:00,-88.85
2007-03-08 00:00:00+00:00,-93.37
2007-03-09 00:00:00+00:00,-4.199999999999996
2007-03-10 00:00:00+00:00,-78.46
2007-03-11 00:00:00+00:00,-97.9
2007-03-12 00:00:00+00:00,-34.42
2007-03-13 00:00:00+00:00,-89.23
2007-03-14 00:00:00+00:00,12.909999999999997
2007-03-15 00:00:00+00:00,-83.86
2007-03-16 00:00:00+00:00,-14.469999999999999
2007-03-17 00:00:00+00:00,-22.88000000000001
2007-03-18 00:00:00+00:00,-113.88
2007-03-19 00:00:00+00:00,-0.5899999999999963
2007-03-20 00:00:00+00:00,-93.36
2007-03-21 00:00:00+00:00,-62.32000000000001
2007-03-22 00:00:00+00:00,52.199999999999996
2007-03-23 00:00:00+00:00,-37.25
2007-03-24 00:00:00+00:00,-76.57
2007-03-25 00:00:00+00:00,-131.54
2007-03-26 00:00:00+00:00,-56.6
2007-03-27 00:00:00+00:00,9.780000000000001
2007-03-28 00:00:00+00:00,-89.83
2007-03-29 00:00:00+00:00,294.90999999999997
2007-03-30 00:00:00+00:00,-7.959999999999994
2007-03-31 00:00:00+00:00,-12.329999999999998
2007-04-01 00:00:00+00:00,-44.39
2007-04-02 00:00:00+00:00,168.26
2007-04-03 00:00:00+00:00,-46.809999999999995
2007-04-04 00:00:00+00:00,-48.330000000000005
2007-04-05 00:00:00+00:00,-87.88
2007-04-06 00:00:00+00:00,-40.05
2007-04-07 00:00:00+00:00,62.87000000000002
2007-04-08 00:00:00+00:00,-39.49000000000001
2007-04-09 00:00:00+00:00,-5.850000000000001
2007-04-10 00:00:00+00:00,-109.11
2007-04-11 00:00:00+00:00,-73.63
2007-04-12 00:00:00+00:00,-63.4
2007-04-13 00:00:00+00:00,26.380000000000003
2007-04-14 00:00:00+00:00,-58.36
2007-04-15 00:00:00+00:00,18.989999999999995
2007-04-16 00:00:00+00:00,0.9299999999999997
2007-04-17 00:00:00+00:00,-69.81
2007-04-18 00:00:00+00:00,-103.33
2007-04-19 00:00:00+00:00,81.86
2007-04-20 00:00:00+00:00,-33.59
2007-04-21 00:00:00+00:00,73.60000000000002
2007-04-22 00:00:00+00:00,-43.260000000000005
2007-04-23 00:00:00+00:00,-18.61
2007-04-24 00:00:00+00:00,98.92999999999999
2007-04-25 00:00:00+00:00,-75.97
2007-04-26 00:00:00+00:00,9.049999999999997
2007-04-27 00:00:00+00:00,3.6400000000000006
2007-04-28 00:00:00+00:00,22.070000000000007
2007-04-29 00:00:00+00:00,191.71
2007-04-30 00:00:00+00:00,90.74000000000001
2007-05-01 00:00:00+00:00,158.75
2007-05-02 00:00:00+00:00,-68.71000000000001
2007-05-03 00:00:00+00:00,-92.56
2007-05-04 00:00:00+00:00,44.24
2007-05-05 00:00:00+00:00,-32.42999999999999
2007-05-06 00:00:00+00:00,-27.640000000000008
2007-05-07 00:00:00+00:00,-55.56
2007-05-08 00:00:00+00:00,-92.63
2007-05-09 00:00:00+00:00,190.70999999999998
2007-05-10 00:00:00+00:00,-62.84
2007-05-11 00:00:00+00:00,38.050000000000004
2007-05-12 00:00:00+00:00,-52.519999999999996
2007-05-13 00:00:00+00:00,211.46000000000004
2007-05-14 00:00:00+00:00,-12.410000000000004
2007-05-15 00:00:00+00:00,-118.23
2007-05-16 00:00:00+00:00,74.66999999999999
2007-05-17 00:00:00+00:00,-66.13999999999999
2007-05-18 00:00:00+00:00,-19.339999999999996
2007-05-19 00:00:00+00:00,45.730000000000004
2007-05-20 00:00:00+00:00,-100.88
2007-05-21 00:00:00+00:00,20.840000000000003
2007-05-22 00:00:00+00:00,-41.290000000000006
2007-05-23 00:00:00+00:00,81.96
2007-05-24 00:00:00+00:00,-121.31
2007-05-25 00:00:00+00:00,-97.06000000000002
2007-05-26 00:00:00+00:00,-47.1
2007-05-27 00:00:00+00:00,117.92000000000002
2007-05-28 00:00:00+00:00,65.94
2007-05-29 00:00:00+00:00,-37.459999999999994
2007-05-30 00:00:00+00:00,-63.370000000000005
2007-05-31 00:00:00+00:00,-73.55000000000001
2007-06-01 00:00:00+00:00,-73.96
2007-06-02 00:00:00+00:00,-56.510000000000005
2007-06-03 00:00:00+00:00,-122.37
2007-06-04 00:00:00+00:00,61.3
2007-06-05 00:00:00+00:00,-11.659999999999997
2007-06-06 00:00:00+00:00,92.76
2007-06-07 00:00:00+00:00,158.95999999999998
2007-06-08 00:00:00+00:00,-56.75
2007-06-09 00:00:00+00:00,76.49
2007-06-10 00:00:00+00:00,49.28999999999999
2007-06-11 00:00:00+00:00,-17.79
2007-06-12 00:00:00+00:00,-118.42
2007-06-13 00:00:00+00:00,-125.4
2007-06-14 00:00:00+00:00,36.11
2007-06-15 00:00:00+00:00,38.93
2007-06-16 00:00:00+00:00,-48.99
2007-06-17 00:00:00+00:00,-73.05000000000001
2007-06-18 00:00:00+00:00,52.260000000000005
2007-06-19 00:00:00+00:00,206.69
2007-06-20 00:00:00+00:00,-51.17999999999999
2007-06-21 00:00:00+00:00,-45.309999999999995
2007-06-22 00:00:00+00:00,-18.450000000000003
2007-06-23 00:00:00+00:00,-40.32
2007-06-24 00:00:00+00:00,2.039999999999992
2007-06-25 00:00:00+00:00,137.51000000000002
2007-06-26 00:00:00+00:00,-72.13
2007-06-27 00:00:00+00:00,99.78
2007-06-28 00:00:00+00:00,-76.01
2007-06-29 00:00:00+00:00,-55.65
2007-06-30 00:00:00+00:00,88.33000000000001
2007-07-01 00:00:00+00:00,-53.43000000000001
2007-07-02 00:00:00+00:00,-36.59
2007-07-03 00:00:00+00:00,-126.4
2007-07-04 00:00:00+00:00,51.079999999999984
2007-07-05 00:00:00+00:00,12.449999999999989
2007-07-06 00:00:00+00:00,22.39999999999999
2007-07-07 00:00:00+00:00,-80.67
2007-07-08 00:00:00+00:00,-24.060000000000002
2007-07-09 00:00:00+00:00,43.45
2007-07-10 00:00:00+00:00,22.060000000000002
2007-07-11 00:00:00+00:00,15.720000000000013
2007-07-12 00:00:00+00:00,-38.45
2007-07-13 00:00:00+00:00,-91.43
2007-07-14 00:00:00+00:00,45.17
2007-07-15 00:00:00+00:00,-49.459999999999994
2007-07-16 00:00:00+00:00,-24.009999999999998
2007-07-17 00:00:00+00:00,-131.48
2007-07-18 00:00:00+00:00,127.79
2007-07-19 00:00:00+00:00,43.37000000000002
2007-07-20 00:00:00+00:00,-80.76
2007-07-21 00:00:00+00:00,10.0
2007-07-22 00:00:00+00:00,-123.66
2007-07-23 00:00:00+00:00,141.66000000000003
2007-07-24 00:00:00+00:00,217.64000000000001
2007-07-25 00:00:00+00:00,-127.2
2007-07-26 00:00:00+00:00,-53.89
2007-07-27 00:00:00+00:00,-42.69
2007-07-28 00:00:00+00:00,26.109999999999992
2007-07-29 00:00:00+00:00,-7.829999999999998
2007-07-30 00:00:00+00:00,92.19
2007-07-31 00:00:00+00:00,-63.0
2007-08-01 00:00:00+00:00,-81.48
2007-08-02 00:00:00+00:00,-54.99
2007-08-03 00:00:00+00:00,-29.820000000000004
