month,AUD,CAD,CHF,GBP,JPY,EUR
2016-01-01 00:00:00+00:00,-3.251032941043377,-3.152665838599205,-3.2559512928128242,-2.046035885810852,-3.177257612347603,-2.8067415207624435
2016-02-01 00:00:00+00:00,-2.4008156061172485,-2.266406998038292,-2.382276490330696,-1.4831292629241943,-2.2293287813663483,-2.1752563398331404
2016-03-01 00:00:00+00:00,-2.182209700345993,-2.0501028448343277,-2.1724240109324455,-1.2966044545173645,-2.0403171479701996,-1.9457221043606598
2016-04-01 00:00:00+00:00,-2.4036937169730663,-2.240731418132782,-2.3720066025853157,-1.4802407026290894,-2.2090443074703217,-1.9910067953169346
2016-05-01 00:00:00+00:00,-1.951944898813963,-1.8682901114225388,-1.9751823358237743,-1.115397036075592,-1.761397898197174,-1.7180213344593842
2016-06-01 00:00:00+00:00,-1.8664360269904139,-1.7435243874788287,-1.8937497250735762,-0.9104566574096682,-1.6843447089195254,-1.6099907470246158
2016-07-01 00:00:00+00:00,-1.6897153481841087,-1.609477460384369,-1.7463538516312838,-0.7363004684448242,-1.6283569633960724,-1.4820408249894779
2016-08-01 00:00:00+00:00,-2.3572165668010707,-2.20989054441452,-2.4161469824612136,-1.3750430345535274,-2.1902470588684078,-2.0306438691914077
2016-09-01 00:00:00+00:00,-2.093239657580852,-1.9433533698320384,-2.0725656822323795,-1.3954931497573848,-2.0105437785387035,-1.8933912689487136
2016-10-01 00:00:00+00:00,-2.4752973318099976,-2.465214654803276,-2.5862067844718695,-1.7594271898269653,-2.303891807794571,-2.4055588046709695
2016-11-01 00:00:00+00:00,-1.9583783373236656,-1.8503975719213486,-1.8798468708992004,-1.217237651348114,-1.9092961698770523,-1.7309643117090066
2016-12-01 00:00:00+00:00,-1.8511871248483658,-1.774268001317978,-1.8870827220380306,-1.1948105096817017,-1.6563253104686737,-1.6845290064811707
2017-01-01 00:00:00+00:00,-2.2382050752639766,-2.141591906547546,-2.2543072700500484,-1.5726476907730098,-2.130857110023498,-1.9725188612937923
2017-02-01 00:00:00+00:00,-2.4463126957416534,-2.3399512618780136,-2.4918961599469185,-1.7574958205223083,-2.3804699033498764,-2.340795405829946
2017-03-01 00:00:00+00:00,-2.847229763865471,-2.7866504043340683,-2.9738956950604916,-2.120277464389801,-2.4672319889068604,-2.7380033483107886
2017-04-01 00:00:00+00:00,-2.1053642332553864,-1.980388268828392,-2.110171001404524,-1.216112196445465,-1.7496634125709534,-1.9427352547645569
2017-05-01 00:00:00+00:00,-2.9315960705280304,-2.8685510009527206,-3.036671206355095,-2.2433539628982544,-2.6268782019615173,-2.7801127657294273
2017-06-01 00:00:00+00:00,-2.3862713873386383,-2.355808347463608,-2.462428979575634,-1.5231519937515259,-2.198415994644165,-2.238187170277039
2017-07-01 00:00:00+00:00,-2.6728585511446,-2.590299218893051,-2.837977232411504,-1.2848296165466309,-2.6728585511446,-2.561919443309307
2017-08-01 00:00:00+00:00,-2.575107216835022,-2.506225749850273,-2.591002941131592,-1.9339796900749207,-2.193609833717346,-2.3508008929590383
2017-09-01 00:00:00+00:00,-3.316598951816559,-3.3486433774232864,-3.4981840811669827,-2.584917664527893,-2.7024139165878296,-3.2409384759763875
2017-10-01 00:00:00+00:00,-2.7962250262498856,-2.6564137637615204,-2.7962250262498856,-1.7276675701141357,-2.1321215629577637,-2.619796541829904
2017-11-01 00:00:00+00:00,-2.016881674528122,-1.8707896322011948,-2.0534046851098537,-1.1159808039665222,-1.8423828482627869,-1.8234449954082568
2017-12-01 00:00:00+00:00,-2.1461034379899497,-2.0493183881044383,-2.1671436671167608,-1.6748023033142085,-1.7589632272720332,-2.000925860057274
2018-01-01 00:00:00+00:00,-1.8870510831475258,-1.8367906361818314,-1.9647263064980507,-1.3753083944320679,-1.6723019182682037,-1.862682384128372
2018-02-01 00:00:00+00:00,-2.1127983406186104,-2.0390456318855286,-2.1388287097215652,-1.488069474697113,-1.9522777199745178,-1.9855387564748526
2018-03-01 00:00:00+00:00,-1.5623546391725542,-1.5158559903502467,-1.5716543700546028,-0.916023373603821,-1.4600576013326647,-1.4244086376080913
2018-04-01 00:00:00+00:00,-2.5967780500650406,-2.4044241309165955,-2.584755927324295,-1.1982046365737917,-2.268173426389694,-2.4331436287611723
2018-05-01 00:00:00+00:00,-3.308426581323147,-3.1961301118135452,-3.2177255898714066,-1.701723337173462,-3.0320045053958893,-3.0507206075514355
2018-06-01 00:00:00+00:00,-3.1683335602283482,-3.063282728195191,-3.210353903472424,-1.9455417394638066,-2.752332210540772,-2.8783932390312357
2018-07-01 00:00:00+00:00,-2.5319070518016815,-2.056916356086731,-2.5277766957879066,-1.5654041767120361,-2.073437750339508,-2.296476870775223
2018-08-01 00:00:00+00:00,-2.574392758309841,-2.2926184237003326,-2.595739297568798,-1.5711053609848022,-2.301157057285309,-2.34954253770411
2018-09-01 00:00:00+00:00,-2.7097236067056656,-2.5260894298553467,-2.7455546632409096,-1.6347918510437012,-2.5305683314800262,-2.5925261887411275
2018-10-01 00:00:00+00:00,-1.7765644192695618,-1.5539688766002655,-1.7975639998912811,-1.1423770785331726,-1.6589667797088623,-1.665966633707285
2018-11-01 00:00:00+00:00,-2.315043605864048,-2.1502718180418015,-2.352117259055376,-1.54061621427536,-2.0678859055042267,-2.118004004160563
2018-12-01 00:00:00+00:00,-1.8607213646173475,-1.7759504616260526,-1.8903911784291265,-1.017250835895538,-1.7378035485744474,-1.7067208811640737
2019-01-01 00:00:00+00:00,-2.0652429908514023,-1.7883126735687256,-2.1638114005327225,-1.1781272888183594,-1.9995307177305222,-2.035516009045144
2019-02-01 00:00:00+00:00,-2.0994474589824677,-1.8402039408683777,-2.192945122718811,-1.4704631567001343,-2.0866977721452713,-2.0399489452441535
2019-03-01 00:00:00+00:00,-2.3652158454060555,-2.1433293521404266,-2.4124257415533066,-1.4162969589233398,-2.2896800190210342,-2.091398457686106
2019-04-01 00:00:00+00:00,-1.685158938169479,-1.7435555309057231,-1.8478351738303895,-1.1679319739341731,-1.7810962051153179,-1.691415717825293
2019-05-01 00:00:00+00:00,-1.8220073953270912,-1.7682872712612152,-1.9204942770302296,-1.123645842075348,-1.6608470380306244,-1.7391888822118442
2019-06-01 00:00:00+00:00,-2.6132554411888127,-2.4929081499576573,-2.716410264372826,-1.4699561595916755,-2.3295797109603886,-2.5229949864248438
2019-07-01 00:00:00+00:00,-2.756924755871296,-2.5843473076820374,-2.8043835535645485,-1.8767797946929932,-2.0838727355003357,-2.5915380294124284
2019-08-01 00:00:00+00:00,-2.225466817617417,-2.1767985522747044,-2.336076490581036,-1.1414918899536137,-2.0440669357776646,-2.122231111551325
2019-09-01 00:00:00+00:00,-2.5617202669382095,-2.5174763947725296,-2.720998203381896,-1.5972038507461548,-2.3139545917510986,-2.4997788400699696
2019-10-01 00:00:00+00:00,-2.227733828127384,-2.1701582074165344,-2.272022772580385,-1.3773861527442932,-2.094867005944252,-2.105201098447045
2019-11-01 00:00:00+00:00,-2.379551060497761,-2.379551060497761,-2.3837552145123486,-1.3705542087554936,-2.1987724602222447,-2.2513243760913615
2019-12-01 00:00:00+00:00,-1.6241197660565376,-1.5580986440181732,-1.6725352555513382,-0.9330986142158508,-1.5580986440181732,-1.5786385455479226
2020-01-01 00:00:00+00:00,-1.6114940345287323,-1.562955066561699,-1.6843025013804436,-0.9125327467918396,-1.562955066561699,-1.5467753975341718
2020-02-01 00:00:00+00:00,-3.428193256258965,-3.2472976148128514,-3.4987866878509526,-1.9369071722030644,-3.317891031503678,-3.1531730356315775
2020-03-01 00:00:00+00:00,-1.435577392578125,-1.3196612149477005,-1.4132858216762543,-0.6954971551895142,-1.2527864873409271,-1.281765538578232
2020-04-01 00:00:00+00:00,-1.5862835347652435,-1.5007696002721786,-1.6760731749236584,-0.8679664731025696,-1.5306994765996933,-1.4494612303872902
2020-05-01 00:00:00+00:00,-1.4623276218771935,-1.4251891449093819,-1.4576853141188622,-0.9191773533821106,-1.4251891449093819,-1.3625179609904687
2020-06-01 00:00:00+00:00,-1.5726388245821,-1.5726388245821,-1.6762797832489014,-1.1085076332092285,-1.5726388245821,-1.563626575594147
2020-07-01 00:00:00+00:00,-1.5411591529846191,-1.5088594108819962,-1.6242156326770782,-0.9874492883682251,-1.5042451620101929,-1.5242402429382007
2020-08-01 00:00:00+00:00,-1.2691840529441833,-1.2871866524219513,-1.4762140586972237,-0.8776272535324097,-1.251181423664093,-1.3967025311042867
2020-09-01 00:00:00+00:00,-1.3758404552936554,-1.3535776659846306,-1.4248185940086842,-0.8771539330482483,-1.2467162758111954,-1.2370690678556762
2020-10-01 00:00:00+00:00,-1.5594192445278168,-1.5235705226659775,-1.644559945911169,-0.9634342789649963,-1.5146083384752274,-1.4107964280992746
2020-11-01 00:00:00+00:00,-1.5944658145308495,-1.4805753976106644,-1.6577382660470903,-0.9997047781944275,-1.556502342224121,-1.4341756086796522
2020-12-01 00:00:00+00:00,-1.2205754220485687,-1.1884550154209137,-1.2664617151021957,-0.6745285391807556,-1.2022209018468857,-1.098211970180273
2021-01-01 00:00:00+00:00,-1.3314447477459908,-1.307837575674057,-1.4305948889814317,-0.9915013909339905,-1.3408876210451126,-1.2149826735258102
2021-02-01 00:00:00+00:00,-1.804591044783592,-1.7780529409646986,-1.8753593266010282,-1.3445972204208372,-1.7780529409646986,-1.7684697403262057
2021-03-01 00:00:00+00:00,-1.4546684473752975,-1.4256717413663864,-1.5658225193619728,-0.8699014186859131,-1.367678314447403,-1.3676783094803493
2021-04-01 00:00:00+00:00,-1.5589519888162613,-1.5764192342758179,-1.716157227754593,-1.0262008905410767,-1.384279489517212,-1.5531295718004305
2021-05-01 00:00:00+00:00,-1.843661203980446,-1.7971040904521944,-1.9600539542734625,-1.1778946518898012,-1.7039898931980135,-1.7327001069982848
2021-06-01 00:00:00+00:00,-1.8537028282880783,-1.7810086011886597,-1.9127668887376785,-1.1267605423927307,-1.812812328338623,-1.7704073569426935
2021-07-01 00:00:00+00:00,-1.5456739515066147,-1.522465631365776,-1.6152988970279694,-0.9701076745986938,-1.5363906174898148,-1.4427837406595547
2021-08-01 00:00:00+00:00,-1.17863230407238,-1.1158914268016815,-1.2055212557315826,-0.7080757021903992,-1.1114099323749542,-1.127842071776589
2021-09-01 00:00:00+00:00,-2.0854452475905423,-1.979242011904717,-2.0999275073409085,-1.1923726201057439,-2.0082065314054494,-1.948668353259564
2021-10-01 00:00:00+00:00,-1.4700374603271487,-1.7088015228509905,-1.9101123791188004,-0.8895131349563601,-1.5308988988399508,-1.7189450822770598
2021-11-01 00:00:00+00:00,-1.4249227494001389,-1.49213607609272,-1.5593494176864624,-0.9409867525100708,-1.4428462982177734,-1.4495676370958488
2021-12-01 00:00:00+00:00,-1.6015162467956545,-1.6868041008710863,-1.8147358670830729,-0.8576166629791262,-1.705756947398186,-1.5075416782250008
2022-01-01 00:00:00+00:00,-2.350037097930908,-2.2710442543029785,-2.4586522579193115,-1.2935078144073489,-2.241421937942505,-2.066156566143036
2022-02-01 00:00:00+00:00,-3.1025789380073547,-2.9862322211265564,-3.2092300951480865,-1.5997672080993652,-3.0637966990470886,-2.650927446782589
2022-03-01 00:00:00+00:00,-4.515252023935318,-4.112553954124451,-4.777005784213543,-1.9732203483581547,-4.273633182048798,-3.8709351122379303
2022-04-01 00:00:00+00:00,-6.384207904338837,-5.994222342967987,-6.677900731563568,-2.985074520111084,-6.201251745223999,-5.739046628276507
2022-05-01 00:00:00+00:00,-3.639332741498947,-3.5576810240745544,-3.8901200890541077,-1.5688788890838623,-3.6976553797721863,-3.290368929505348
2022-06-01 00:00:00+00:00,-2.897402539849281,-2.8577896058559413,-2.9766283929347988,-1.4543602466583248,-2.659724980592727,-2.6974515827993546
2022-07-01 00:00:00+00:00,-2.7313396632671356,-2.484106332063675,-2.7960912585258484,-1.271485686302185,-2.5370849072933197,-2.235891895989577
2022-08-01 00:00:00+00:00,-2.399209976196289,-2.224933236837387,-2.5444406047463417,-1.4523062705993652,-2.4108284264802933,-2.1755548119544983
2022-09-01 00:00:00+00:00,-2.889625772833824,-2.8363334834575653,-3.0731880627572536,-1.9777356386184692,-2.6231643557548523,-2.8629796244204044
2022-10-01 00:00:00+00:00,-2.7452134788036346,-2.639175206422806,-2.8571427911520004,-1.5729012489318848,-2.63328418135643,-2.486990612000227
2022-11-01 00:00:00+00:00,-3.2886516973376274,-3.135294884443283,-3.322730988264084,-2.1413155794143677,-2.981938064098358,-2.9828847187260785
2022-12-01 00:00:00+00:00,-2.5771137923002243,-2.417469561100006,-2.645532749593258,-1.6021437644958496,-2.394663244485855,-2.3671056305368743
2023-01-01 00:00:00+00:00,-2.361911803483963,-2.343314066529274,-2.498295161873102,-1.5188146829605103,-2.306118607521057,-2.29268691316247
2023-02-01 00:00:00+00:00,-2.2744503915309906,-2.1165024638175964,-2.242860808968544,-1.3267627954483032,-2.1733637154102325,-2.048058345913887
2023-03-01 00:00:00+00:00,-2.8152100294828415,-2.58839213848114,-2.9286189638078213,-1.9279518127441406,-2.7218144237995148,-2.596175109346708
2023-04-01 00:00:00+00:00,-2.4059441387653346,-2.3764595389366145,-2.5533671900629993,-1.7160043120384212,-2.3764595389366145,-2.363682866096496
2023-05-01 00:00:00+00:00,-2.3216600716114044,-2.204928547143936,-2.40596616640687,-1.459143877029419,-2.0687417685985565,-2.148724492639303
2023-06-01 00:00:00+00:00,-2.3446020632982254,-2.271901234984398,-2.4475949183106422,-1.4297832250595093,-2.005331516265869,-2.214346402635177
2023-07-01 00:00:00+00:00,-2.330417662858963,-2.2080860137939453,-2.4160498082637787,-1.3517645597457886,-2.263135254383087,-2.1632310785353184
2023-08-01 00:00:00+00:00,-2.322404444217682,-2.3161948025226593,-2.4217586368322372,-1.459264874458313,-2.2230502367019653,-2.1826875967284045
2023-09-01 00:00:00+00:00,-2.056789316236973,-1.9172431379556656,-2.1053271144628525,-1.049630045890808,-1.9293775856494904,-1.8788173906505108
2023-10-01 00:00:00+00:00,-2.03279085457325,-1.9117914140224457,-2.165890257805586,-1.040595293045044,-1.9480912387371063,-1.9813660929600398
2023-11-01 00:00:00+00:00,-4.215680420398712,-3.85740727186203,-4.37093211337924,-2.191437244415283,-4.179853111505508,-4.006687772770722
2023-12-01 00:00:00+00:00,-3.579698458313942,-3.3231116831302643,-3.661055237054825,-2.2842482328414917,-3.410726696252823,-3.5056429244577885
2024-01-01 00:00:00+00:00,-3.2955714613199234,-3.166838198900223,-3.3728114180266857,-1.8151389360427856,-3.2440781593322754,-3.0863799080252647
2024-02-01 00:00:00+00:00,-3.5387699007987976,-3.4698735177516937,-3.6702994108200073,-1.9729424715042112,-3.601402997970581,-3.5450332164764404
2024-03-01 00:00:00+00:00,-3.1800038665533066,-3.1276581287384033,-3.350127525627613,-1.7470390796661377,-3.251979261636734,-3.0273287730912366
2024-04-01 00:00:00+00:00,-2.7907548993825912,-2.704696387052536,-2.889107495546341,-1.555200457572937,-2.8030489683151245,-2.5540939743320146
2024-05-01 00:00:00+00:00,-3.7086260616779327,-3.5504082441329956,-3.9681033194065094,-2.018859624862671,-3.733940929174423,-3.6411197893321514
2024-06-01 00:00:00+00:00,-2.893320307135582,-2.8260337710380554,-3.0217763856053352,-1.8534377813339233,-2.930022045969963,-2.8117608800530434
2024-07-01 00:00:00+00:00,-2.5488207787275314,-2.447375178337097,-2.5107786804437637,-1.4646209478378296,-2.428354114294052,-2.35332665219903
2024-08-01 00:00:00+00:00,-2.0199532210826874,-1.9275773167610168,-2.013794831931591,-1.0284518003463745,-1.9337357133626938,-1.8690725713968277
2024-09-01 00:00:00+00:00,-3.0383591949939732,-3.0193694382905965,-3.107988260686398,-1.6204582452774052,-3.107988260686398,-2.9782250039279465
2024-10-01 00:00:00+00:00,-2.888556331396103,-2.745429664850235,-2.9471081495285034,-1.333680272102356,-2.764946937561035,-2.6966364781061807
2024-11-01 00:00:00+00:00,-2.918263927102089,-2.8069742023944855,-2.9615432620048523,-1.5766044855117798,-2.8131569623947144,-2.7183546063800654
2024-12-01 00:00:00+00:00,-3.053963914513588,-2.83987158536911,-3.110635407269001,-1.6497702598571777,-2.972105085849762,-2.8220305715998015
2025-01-01 00:00:00+00:00,-3.1782461628317833,-2.983517736196518,-3.2338828556239605,-1.7595105171203613,-3.080881953239441,-3.029881658653418
2025-02-01 00:00:00+00:00,-2.6644983366131783,-2.4018013179302216,-2.6332248747348785,-1.4448336362838747,-2.608206108212471,-2.4768576013545194
2025-03-01 00:00:00+00:00,-3.3542130440473557,-2.8894726634025574,-3.482185024768114,-1.7714016437530518,-3.3609484136104584,-3.025302587697903
2025-04-01 00:00:00+00:00,-4.333392783999443,-3.54496431350708,-4.422313295304775,-1.96217942237854,-4.2089040875434875,-3.9510346154371896
2025-05-01 00:00:00+00:00,-3.421707183122635,-3.1244311928749084,-3.433840900659561,-2.008129596710205,-3.197233498096466,-3.149709771076838
2025-06-01 00:00:00+00:00,-3.9564556777477264,-3.4004449248313904,-3.991572141647339,-2.136251926422119,-3.9740139096975327,-3.713566762705644
2025-07-01 00:00:00+00:00,-5.3645800948143005,-4.718095362186432,-5.588363274931908,-2.8967490196228027,-5.277553290128708,-5.151157250006993
2025-08-01 00:00:00+00:00,-3.0604853630065914,-2.794881105422973,-3.102740585803985,-1.545333862304687,-2.873355090618133,-2.8482031722863512
2025-09-01 00:00:00+00:00,-3.1841432601213455,-2.9539642333984375,-3.356777522712946,-1.6943734884262085,-3.1202046275138855,-2.9635550156235695
2025-10-01 00:00:00+00:00,-2.8543436527252197,-2.6975833773612976,-3.0764207281172276,-1.6655781269073486,-2.919660449028015,-2.6997605922321477
2025-11-01 00:00:00+00:00,-3.5151363462209706,-3.458844125270844,-3.7027770746499304,-2.3392543792724614,-3.446334749460221,-3.417146188517412
2025-12-01 00:00:00+00:00,-2.5769957080483437,-2.3444375693798065,-2.5644249990582466,-1.6467631459236145,-2.4890007376670837,-2.3695789923270545
2026-01-01 00:00:00+00:00,-2.819672077894211,-3.049180269241333,-3.1999999471008778,-1.940983533859253,-2.983606517314911,-2.9005463930467763
2026-02-01 00:00:00+00:00,-4.454398415982723,-3.9007092118263245,-4.155779540538788,-2.6751275062561035,-4.242876708507538,-4.158890143036842
2026-03-01 00:00:00+00:00,-2.9157596379518504,-2.67827695608139,-2.889372661709785,-1.9064582586288445,-2.8761791884899135,-2.8311014547944064
2026-04-01 00:00:00+00:00,-8.193228542804718,-7.8880696296691895,-8.498387455940247,-4.715568542480469,-7.738369047641754,-7.813219343622525
2026-05-01 00:00:00+00:00,-6.379684329032898,-6.020439982414246,-6.522143304347992,-3.815423011779785,-6.057603180408478,-6.052441631754239
2026-06-01 00:00:00+00:00,-5.073995769023896,-4.819052368402482,-5.2294490709900865,-3.3204824924469003,-4.881233662366868,-4.808688802023729
2026-07-01 00:00:00+00:00,-4.486179701983929,-4.274037688970566,-4.030698359012604,-2.851438283920288,-4.1929245591163635,-4.212682901571195
2026-08-01 00:00:00+00:00,-4.090651050209999,-3.894956350326538,-4.160091109573841,-2.6134716272354126,-3.894956350326538,-3.940197584529718
2026-09-01 00:00:00+00:00,-2.941387578845024,-2.754860579967499,-3.0418252050876617,-2.1881054043769836,-2.8624723106622696,-2.8923644541452327
