,USD,JPY,CAD,AUD,EUR,GBP,NZD,CHF
2020-04-01 00:00:00+00:00,158508000.0,67680000.0,19204700.0,12931100.0,42122600.0,32982000.0,2733000.0,4734907.0
2020-05-01 00:00:00+00:00,158714000.0,67670000.0,19202900.0,12930570.0,42122600.0,32982000.0,2733000.0,4734907.0
2020-06-01 00:00:00+00:00,155353000.0,67610000.0,18058200.0,12925600.0,42122600.0,32982000.0,2733000.0,4734907.0
2020-07-01 00:00:00+00:00,133185000.0,66610000.0,16085800.0,12346950.0,41828930.0,32628000.0,2723000.0,4669703.0
2020-08-01 00:00:00+00:00,137173000.0,66740000.0,16410700.0,12051610.0,41828930.0,32628000.0,2723000.0,4669703.0
2020-09-01 00:00:00+00:00,142342000.0,66730000.0,17469400.0,12279710.0,41828930.0,32628000.0,2723000.0,4669703.0
2020-10-01 00:00:00+00:00,143779000.0,66710000.0,17895500.0,12416530.0,41688410.0,32361000.0,2700000.0,4681524.0
2020-11-01 00:00:00+00:00,147245000.0,66870000.0,18129300.0,12552420.0,41688410.0,32361000.0,2700000.0,4681524.0
2020-12-01 00:00:00+00:00,147620000.0,66920000.0,18555900.0,12520040.0,41688410.0,32361000.0,2700000.0,4681524.0
2021-01-01 00:00:00+00:00,149931000.0,67090000.0,18616400.0,12658080.0,41797460.0,32270000.0,2714000.0,4698267.0
2021-02-01 00:00:00+00:00,149934000.0,67380000.0,18650000.0,12742110.0,41797460.0,32270000.0,2714000.0,4698267.0
2021-03-01 00:00:00+00:00,149975000.0,67210000.0,18591700.0,12797430.0,41797460.0,32270000.0,2714000.0,4698267.0
2021-04-01 00:00:00+00:00,149852000.0,67300000.0,18392100.0,12841020.0,40256520.0,32320000.0,2732000.0,4679921.0
2021-05-01 00:00:00+00:00,150189000.0,67390000.0,18632000.0,12893310.0,40256520.0,32320000.0,2732000.0,4679921.0
2021-06-01 00:00:00+00:00,150644000.0,67250000.0,18873000.0,12952930.0,40256520.0,32320000.0,2732000.0,4679921.0
2021-07-01 00:00:00+00:00,151081000.0,67070000.0,18673800.0,12948170.0,40715790.0,32443000.0,2756000.0,4699850.0
2021-08-01 00:00:00+00:00,151535000.0,67050000.0,18623600.0,13038730.0,40715790.0,32443000.0,2756000.0,4699850.0
2021-09-01 00:00:00+00:00,151734000.0,67090000.0,18894400.0,13058930.0,40715790.0,32443000.0,2756000.0,4699850.0
2021-10-01 00:00:00+00:00,152773000.0,67380000.0,19016500.0,13085120.0,41158290.0,32727000.0,2800000.0,4710511.0
2021-11-01 00:00:00+00:00,153250000.0,67170000.0,19081700.0,12952860.0,41158290.0,32727000.0,2800000.0,4710511.0
2021-12-01 00:00:00+00:00,153843000.0,66980000.0,19251100.0,12827450.0,41158290.0,32727000.0,2800000.0,4710511.0
2022-01-01 00:00:00+00:00,154475000.0,66820000.0,19288100.0,12777980.0,41299510.0,32735000.0,2799000.0,4737718.0
2022-02-01 00:00:00+00:00,155530000.0,66830000.0,19437300.0,13143850.0,41299510.0,32735000.0,2799000.0,4737718.0
2022-03-01 00:00:00+00:00,156099000.0,67140000.0,19508800.0,13226470.0,41299510.0,32735000.0,2799000.0,4737718.0
2022-04-01 00:00:00+00:00,157115000.0,66950000.0,19305400.0,13291830.0,41523630.0,32798000.0,2795000.0,4725790.0
2022-05-01 00:00:00+00:00,157598000.0,67050000.0,19629000.0,13366410.0,41523630.0,32798000.0,2795000.0,4725790.0
2022-06-01 00:00:00+00:00,158206000.0,67170000.0,19647800.0,13388170.0,41523630.0,32798000.0,2795000.0,4725790.0
2022-07-01 00:00:00+00:00,157891000.0,67340000.0,19709700.0,13450450.0,41934960.0,32992000.0,2786000.0,4745269.0
2022-08-01 00:00:00+00:00,158378000.0,67260000.0,19763400.0,13488750.0,41934960.0,32992000.0,2786000.0,4745269.0
2022-09-01 00:00:00+00:00,158094000.0,67260000.0,19750800.0,13582340.0,41934960.0,32992000.0,2786000.0,4745269.0
2022-10-01 00:00:00+00:00,158258000.0,67320000.0,19787500.0,13593260.0,42043100.0,32928000.0,2828000.0,4754147.0
2022-11-01 00:00:00+00:00,158735000.0,67290000.0,19781200.0,13666380.0,42043100.0,32928000.0,2828000.0,4754147.0
2022-12-01 00:00:00+00:00,158810000.0,67380000.0,19796100.0,13674250.0,42043100.0,32928000.0,2828000.0,4754147.0
2023-01-01 00:00:00+00:00,158684000.0,67350000.0,19882800.0,13712950.0,42246820.0,33120000.0,2842000.0,4783494.0
2023-02-01 00:00:00+00:00,158507000.0,67120000.0,19923800.0,13781120.0,42246820.0,33120000.0,2842000.0,4783494.0
2023-03-01 00:00:00+00:00,159259000.0,67210000.0,19998500.0,13777890.0,42246820.0,33120000.0,2842000.0,4783494.0
2023-04-01 00:00:00+00:00,160217000.0,67350000.0,20097500.0,13800630.0,42424720.0,33335000.0,2877000.0,4813917.0
2023-05-01 00:00:00+00:00,160395000.0,67140000.0,20143300.0,13839280.0,42424720.0,33335000.0,2877000.0,4813917.0
2023-06-01 00:00:00+00:00,160812000.0,67360000.0,20214700.0,13929320.0,42424720.0,33335000.0,2877000.0,4813917.0
2023-07-01 00:00:00+00:00,160974000.0,67500000.0,20242100.0,13930180.0,42495880.0,33335000.0,2905000.0,4857720.0
2023-08-01 00:00:00+00:00,160796000.0,67410000.0,20253900.0,14017800.0,42495880.0,33335000.0,2905000.0,4857720.0
2023-09-01 00:00:00+00:00,160979000.0,67480000.0,20325100.0,14027240.0,42495880.0,33335000.0,2905000.0,4857720.0
2023-10-01 00:00:00+00:00,161183000.0,67490000.0,20356900.0,14028750.0,42500670.0,33357000.0,2907000.0,4847563.0
2023-11-01 00:00:00+00:00,161475000.0,67530000.0,20423700.0,14102010.0,42500670.0,33357000.0,2907000.0,4847563.0
2023-12-01 00:00:00+00:00,161442000.0,67590000.0,20473100.0,14095870.0,42500670.0,33357000.0,2907000.0,4847563.0
2024-01-01 00:00:00+00:00,161211000.0,67520000.0,20501800.0,14151660.0,42496530.0,33385000.0,2917000.0,4873500.0
2024-02-01 00:00:00+00:00,161886000.0,67680000.0,20522200.0,14200080.0,42496530.0,33385000.0,2917000.0,4873500.0
2024-03-01 00:00:00+00:00,161124000.0,67580000.0,20530600.0,14146660.0,42496530.0,33385000.0,2917000.0,4873500.0
2024-04-01 00:00:00+00:00,161190000.0,67570000.0,20552100.0,14145010.0,42525930.0,33347000.0,2905000.0,4860248.0
2024-05-01 00:00:00+00:00,161013000.0,67770000.0,20593800.0,14251670.0,42525930.0,33347000.0,2905000.0,4860248.0
2024-06-01 00:00:00+00:00,161425000.0,67650000.0,20620800.0,14230060.0,42525930.0,33347000.0,2905000.0,4860248.0
2024-07-01 00:00:00+00:00,161495000.0,67610000.0,20674900.0,14268290.0,42595730.0,33468000.0,2909000.0,4876479.0
2024-08-01 00:00:00+00:00,161164000.0,67610000.0,20707200.0,14296540.0,42595730.0,33468000.0,2909000.0,4876479.0
2024-09-01 00:00:00+00:00,161155000.0,67810000.0,20708100.0,14319250.0,42595730.0,33468000.0,2909000.0,4876479.0
2024-10-01 00:00:00+00:00,161219000.0,67730000.0,20725100.0,14377840.0,42579960.0,33784000.0,2891000.0,4871196.0
2024-11-01 00:00:00+00:00,161425000.0,67970000.0,20760400.0,14410460.0,42579960.0,33784000.0,2891000.0,4871196.0
2024-12-01 00:00:00+00:00,161802000.0,67850000.0,20796000.0,14447020.0,42579960.0,33784000.0,2891000.0,4871196.0
2025-01-01 00:00:00+00:00,161456000.0,67930000.0,20804900.0,14444730.0,42652480.0,33871000.0,2880000.0,4894377.0
2025-02-01 00:00:00+00:00,161183000.0,68010000.0,20842000.0,14463320.0,42652480.0,33871000.0,2880000.0,4894377.0
2025-03-01 00:00:00+00:00,161661000.0,68150000.0,20934700.0,14510510.0,42652480.0,33871000.0,2880000.0,4894377.0
2025-04-01 00:00:00+00:00,163895000.0,68210000.0,20986900.0,14543320.0,42545720.0,33994000.0,2878000.0,4882511.0
2025-05-01 00:00:00+00:00,163307000.0,68170000.0,20985500.0,14468080.0,42545720.0,33994000.0,2878000.0,4882511.0
2025-06-01 00:00:00+00:00,163508000.0,68110000.0,20964300.0,14498730.0,42545720.0,33994000.0,2878000.0,4882511.0
2025-07-01 00:00:00+00:00,163969000.0,68090000.0,20966700.0,14605900.0,42552220.0,34216000.0,2872000.0,4888683.0
2025-08-01 00:00:00+00:00,163273000.0,68310000.0,20974400.0,14594630.0,42552220.0,34216000.0,2872000.0,4888683.0
2025-09-01 00:00:00+00:00,163366000.0,68300000.0,21040700.0,14569390.0,42552220.0,34216000.0,2872000.0,4888683.0
2025-10-01 00:00:00+00:00,163106000.0,68300000.0,21018300.0,14615370.0,42520030.0,34198000.0,2871000.0,4880377.0
2025-11-01 00:00:00+00:00,163394000.0,68200000.0,20956600.0,14600810.0,42520030.0,34198000.0,2871000.0,4880377.0
2025-12-01 00:00:00+00:00,163645000.0,68350000.0,21009900.0,14610090.0,42520030.0,34198000.0,2871000.0,4880377.0
2026-01-01 00:00:00+00:00,,68440000.0,21083600.0,14643310.0,42595540.0,34253000.0,2886000.0,4891829.0
2026-02-01 00:00:00+00:00,,68460000.0,21135900.0,14604120.0,42595540.0,34253000.0,2886000.0,4891829.0
2026-03-01 00:00:00+00:00,,68460000.0,21146000.0,14661440.0,42595540.0,34253000.0,2886000.0,4891829.0
2026-04-01 00:00:00+00:00,,68170000.0,21121200.0,14697510.0,42499960.0,34386000.0,2892000.0,4890654.0
2026-05-01 00:00:00+00:00,,68270000.0,21037300.0,14719650.0,42499960.0,34386000.0,2892000.0,4890654.0
2026-06-01 00:00:00+00:00,,68150000.0,21051400.0,14739610.0,42499960.0,34386000.0,2892000.0,4890654.0
2026-07-01 00:00:00+00:00,,68760000.0,21033700.0,14704670.0,42401840.0,34469000.0,2905000.0,4917086.0
2026-08-01 00:00:00+00:00,,68820000.0,21121500.0,14742820.0,,,,
2026-09-01 00:00:00+00:00,,68460000.0,21139700.0,14823070.0,,,,
2026-10-01 00:00:00+00:00,,68310000.0,21214800.0,14807240.0,,,,
2026-11-01 00:00:00+00:00,,,21173100.0,,,,,
