idea,tag,params,n_legs,score,raw_min_mo,avg_pct_pos,avg_top3,vt,chi,wm,symbols
seed4_n8_c0.55|equal|vt0.0025|hi2.0,seed4_n8_c0.55,n=8|w=equal|vt=0.0025|chi=2.0|mc=0.55,8,-inf,0.003980239065791896,0.7386363636363636,0.6329706293216691,0.0025,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|GBPJPY|EURGBP
seed4_n8_c0.55|equal|vt0.003|hi2.0,seed4_n8_c0.55,n=8|w=equal|vt=0.003|chi=2.0|mc=0.55,8,-inf,0.003980239065791896,0.7386363636363636,0.6329706293216691,0.003,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|GBPJPY|EURGBP
seed4_n8_c0.55|equal|vt0.0035|hi2.0,seed4_n8_c0.55,n=8|w=equal|vt=0.0035|chi=2.0|mc=0.55,8,-inf,0.003980239065791896,0.7386363636363636,0.6329706293216691,0.0035,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|GBPJPY|EURGBP
seed4_n8_c0.55|equal|vt0.004|hi2.0,seed4_n8_c0.55,n=8|w=equal|vt=0.004|chi=2.0|mc=0.55,8,-inf,0.003980239065791896,0.7386363636363636,0.6329706293216691,0.004,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|GBPJPY|EURGBP
seed4_n8_c0.55|equal|vt0.005|hi2.0,seed4_n8_c0.55,n=8|w=equal|vt=0.005|chi=2.0|mc=0.55,8,-inf,0.003980239065791896,0.7386363636363636,0.6329706293216691,0.005,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|GBPJPY|EURGBP
lock_plus1|oos_sharpe|vt0.0025|hi3.0,lock_plus1,n=6|w=oos_sharpe|vt=0.0025|chi=3.0|mc=None,6,-inf,0.003968760112037859,0.6306818181818181,0.7041110930204137,0.0025,3.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
lock_plus2|equal|vt0.002|hi3.0,lock_plus2,n=7|w=equal|vt=0.002|chi=3.0|mc=None,7,-inf,0.003958620373937571,0.6306818181818181,0.7706844530524382,0.002,3.0,equal,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD|GBPJPY
mr_n6|equal|vt0.002|hi3.0,mr_n6,n=6|w=equal|vt=0.002|chi=3.0|mc=None,6,-inf,0.003952883526413481,0.6931818181818181,0.6439787958347127,0.002,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD
mr_n6|equal|vt0.0025|hi3.0,mr_n6,n=6|w=equal|vt=0.0025|chi=3.0|mc=None,6,-inf,0.003939888267323812,0.6306818181818181,0.6571068150660976,0.0025,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD
smooth_n8_c0.45|equal|vt0.003|hi3.0,smooth_n8_c0.45,n=8|w=equal|vt=0.003|chi=3.0|mc=0.45,8,-inf,0.0039086709399563735,0.6931818181818181,0.6167456061956154,0.003,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
smooth_n8_c0.45|equal|vt0.0035|hi3.0,smooth_n8_c0.45,n=8|w=equal|vt=0.0035|chi=3.0|mc=0.45,8,-inf,0.0039086709399563735,0.6931818181818181,0.6167456061956127,0.0035,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
smooth_n8_c0.45|equal|vt0.004|hi3.0,smooth_n8_c0.45,n=8|w=equal|vt=0.004|chi=3.0|mc=0.45,8,-inf,0.0039086709399563735,0.6931818181818181,0.616745606195613,0.004,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
smooth_n8_c0.45|equal|vt0.005|hi3.0,smooth_n8_c0.45,n=8|w=equal|vt=0.005|chi=3.0|mc=0.45,8,-inf,0.0039086709399563735,0.6931818181818181,0.6167456061956085,0.005,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
seed6_n6_c0.5|equal|vt0.002|hi3.0,seed6_n6_c0.5,n=6|w=equal|vt=0.002|chi=3.0|mc=0.5,6,-inf,0.0039040670405157936,0.7386363636363636,0.7177394759381306,0.002,3.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
mr_n5|oos_sharpe|vt0.004|hi3.0,mr_n5,n=5|w=oos_sharpe|vt=0.004|chi=3.0|mc=None,5,-inf,0.003896863113281029,0.6931818181818181,0.6912687038411445,0.004,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
seed4_n8_c0.55|equal|vt0.002|hi2.0,seed4_n8_c0.55,n=8|w=equal|vt=0.002|chi=2.0|mc=0.55,8,-inf,0.0038763548568672423,0.7386363636363636,0.6329706293216768,0.002,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|GBPJPY|EURGBP
seed7_n8_c0.55|equal|vt0.002|hi2.0,seed7_n8_c0.55,n=8|w=equal|vt=0.002|chi=2.0|mc=0.55,8,-inf,0.003868403695979446,0.7386363636363636,0.67680777939535,0.002,2.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF
seed7_n8_c0.55|equal|vt0.0025|hi2.0,seed7_n8_c0.55,n=8|w=equal|vt=0.0025|chi=2.0|mc=0.55,8,-inf,0.003868403695979446,0.7386363636363636,0.6768077793953491,0.0025,2.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF
seed7_n8_c0.55|equal|vt0.003|hi2.0,seed7_n8_c0.55,n=8|w=equal|vt=0.003|chi=2.0|mc=0.55,8,-inf,0.003868403695979446,0.7386363636363636,0.6768077793953491,0.003,2.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF
seed7_n8_c0.55|equal|vt0.0035|hi2.0,seed7_n8_c0.55,n=8|w=equal|vt=0.0035|chi=2.0|mc=0.55,8,-inf,0.003868403695979446,0.7386363636363636,0.6768077793953491,0.0035,2.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF
seed7_n8_c0.55|equal|vt0.004|hi2.0,seed7_n8_c0.55,n=8|w=equal|vt=0.004|chi=2.0|mc=0.55,8,-inf,0.003868403695979446,0.7386363636363636,0.6768077793953491,0.004,2.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF
seed7_n8_c0.55|equal|vt0.005|hi2.0,seed7_n8_c0.55,n=8|w=equal|vt=0.005|chi=2.0|mc=0.55,8,-inf,0.003868403695979446,0.7386363636363636,0.6768077793953491,0.005,2.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF
smooth_n8_c0.45|equal|vt0.0025|hi3.0,smooth_n8_c0.45,n=8|w=equal|vt=0.0025|chi=3.0|mc=0.45,8,-inf,0.003771474421546976,0.6931818181818181,0.6212870875615535,0.0025,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
mr_n5|oos_sharpe|vt0.005|hi3.0,mr_n5,n=5|w=oos_sharpe|vt=0.005|chi=3.0|mc=None,5,-inf,0.0037249724144223987,0.6477272727272727,0.6950219821959296,0.005,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
seed7_n10_c0.6|oos_sharpe|vt0.0025|hi3.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.0025|chi=3.0|mc=0.6,10,-inf,0.0036171690457666387,0.7840909090909092,0.6580820857216297,0.0025,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|oos_sharpe|vt0.003|hi3.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.003|chi=3.0|mc=0.6,10,-inf,0.0036171690457666387,0.7840909090909092,0.6580820857216291,0.003,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|oos_sharpe|vt0.0035|hi3.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.0035|chi=3.0|mc=0.6,10,-inf,0.0036171690457666387,0.7840909090909092,0.6580820857216291,0.0035,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|oos_sharpe|vt0.004|hi3.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.004|chi=3.0|mc=0.6,10,-inf,0.0036171690457666387,0.7840909090909092,0.6580820857216291,0.004,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|oos_sharpe|vt0.005|hi3.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.005|chi=3.0|mc=0.6,10,-inf,0.0036171690457666387,0.7840909090909092,0.6580820857216291,0.005,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
lock_plus3|equal|vt0.002|hi3.0,lock_plus3,n=8|w=equal|vt=0.002|chi=3.0|mc=None,8,-inf,0.0035998486980218652,0.6306818181818181,0.7359263374754484,0.002,3.0,equal,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD|GBPJPY|NZDCAD
seed7_n10_c0.6|oos_sharpe|vt0.002|hi3.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.002|chi=3.0|mc=0.6,10,-inf,0.003590568191233742,0.7840909090909092,0.6594521406740623,0.002,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed6_n6_c0.5|oos_sharpe|vt0.002|hi3.0,seed6_n6_c0.5,n=6|w=oos_sharpe|vt=0.002|chi=3.0|mc=0.5,6,-inf,0.0035626139064303623,0.6931818181818181,0.7162324334889079,0.002,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
mr_n6|oos_sharpe|vt0.002|hi3.0,mr_n6,n=6|w=oos_sharpe|vt=0.002|chi=3.0|mc=None,6,-inf,0.0034933786389254647,0.6931818181818181,0.6758880048347844,0.002,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD
seed3_n8_c0.55|equal|vt0.003|hi3.0,seed3_n8_c0.55,n=8|w=equal|vt=0.003|chi=3.0|mc=0.55,8,-inf,0.003450771243570284,0.7386363636363636,0.6580452266061121,0.003,3.0,equal,GBPCAD|EURUSD|CADJPY|AUDCAD|USDCHF|GBPJPY|GBPUSD|EURCHF
seed3_n8_c0.55|equal|vt0.0035|hi3.0,seed3_n8_c0.55,n=8|w=equal|vt=0.0035|chi=3.0|mc=0.55,8,-inf,0.003450771243570284,0.7386363636363636,0.6580452266061172,0.0035,3.0,equal,GBPCAD|EURUSD|CADJPY|AUDCAD|USDCHF|GBPJPY|GBPUSD|EURCHF
seed3_n8_c0.55|equal|vt0.004|hi3.0,seed3_n8_c0.55,n=8|w=equal|vt=0.004|chi=3.0|mc=0.55,8,-inf,0.003450771243570284,0.7386363636363636,0.6580452266061181,0.004,3.0,equal,GBPCAD|EURUSD|CADJPY|AUDCAD|USDCHF|GBPJPY|GBPUSD|EURCHF
seed3_n8_c0.55|equal|vt0.005|hi3.0,seed3_n8_c0.55,n=8|w=equal|vt=0.005|chi=3.0|mc=0.55,8,-inf,0.003450771243570284,0.7386363636363636,0.6580452266061141,0.005,3.0,equal,GBPCAD|EURUSD|CADJPY|AUDCAD|USDCHF|GBPJPY|GBPUSD|EURCHF
seed6_n6_c0.5|oos_sharpe|vt0.003|hi3.0,seed6_n6_c0.5,n=6|w=oos_sharpe|vt=0.003|chi=3.0|mc=0.5,6,-inf,0.003442743730426018,0.7386363636363636,0.7439283992892121,0.003,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
lock_plus3|equal|vt0.0035|hi3.0,lock_plus3,n=8|w=equal|vt=0.0035|chi=3.0|mc=None,8,-inf,0.0033799615091403418,0.6306818181818181,0.7223269430391493,0.0035,3.0,equal,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD|GBPJPY|NZDCAD
lock_plus3|equal|vt0.004|hi3.0,lock_plus3,n=8|w=equal|vt=0.004|chi=3.0|mc=None,8,-inf,0.003365223423307598,0.6306818181818181,0.723158961805727,0.004,3.0,equal,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD|GBPJPY|NZDCAD
lock_plus3|equal|vt0.005|hi3.0,lock_plus3,n=8|w=equal|vt=0.005|chi=3.0|mc=None,8,-inf,0.003365223423307598,0.6306818181818181,0.7231616970134418,0.005,3.0,equal,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD|GBPJPY|NZDCAD
seed3_n8_c0.55|equal|vt0.0025|hi3.0,seed3_n8_c0.55,n=8|w=equal|vt=0.0025|chi=3.0|mc=0.55,8,-inf,0.0033404035206946255,0.7386363636363636,0.6617044799858506,0.0025,3.0,equal,GBPCAD|EURUSD|CADJPY|AUDCAD|USDCHF|GBPJPY|GBPUSD|EURCHF
seed6_n6_c0.5|oos_sharpe|vt0.005|hi3.0,seed6_n6_c0.5,n=6|w=oos_sharpe|vt=0.005|chi=3.0|mc=0.5,6,-inf,0.003306639493121609,0.7386363636363636,0.7370702988906386,0.005,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
seed6_n6_c0.5|oos_sharpe|vt0.0035|hi3.0,seed6_n6_c0.5,n=6|w=oos_sharpe|vt=0.0035|chi=3.0|mc=0.5,6,-inf,0.0032979304385922174,0.7386363636363636,0.7420627144507584,0.0035,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
seed7_n10_c0.6|equal|vt0.002|hi3.0,seed7_n10_c0.6,n=10|w=equal|vt=0.002|chi=3.0|mc=0.6,10,-inf,0.003294900768411435,0.7386363636363636,0.6649582727516428,0.002,3.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|equal|vt0.0025|hi3.0,seed7_n10_c0.6,n=10|w=equal|vt=0.0025|chi=3.0|mc=0.6,10,-inf,0.003294900768411435,0.7386363636363636,0.6649582727516425,0.0025,3.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|equal|vt0.003|hi3.0,seed7_n10_c0.6,n=10|w=equal|vt=0.003|chi=3.0|mc=0.6,10,-inf,0.003294900768411435,0.7386363636363636,0.6649582727516523,0.003,3.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|equal|vt0.0035|hi3.0,seed7_n10_c0.6,n=10|w=equal|vt=0.0035|chi=3.0|mc=0.6,10,-inf,0.003294900768411435,0.7386363636363636,0.6649582727516523,0.0035,3.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|equal|vt0.004|hi3.0,seed7_n10_c0.6,n=10|w=equal|vt=0.004|chi=3.0|mc=0.6,10,-inf,0.003294900768411435,0.7386363636363636,0.6649582727516523,0.004,3.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|equal|vt0.005|hi3.0,seed7_n10_c0.6,n=10|w=equal|vt=0.005|chi=3.0|mc=0.6,10,-inf,0.003294900768411435,0.7386363636363636,0.6649582727516523,0.005,3.0,equal,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed6_n6_c0.5|oos_sharpe|vt0.004|hi3.0,seed6_n6_c0.5,n=6|w=oos_sharpe|vt=0.004|chi=3.0|mc=0.5,6,-inf,0.0032914767686867356,0.7386363636363636,0.74049340306824,0.004,3.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
mr_n6|oos_sharpe|vt0.0025|hi3.0,mr_n6,n=6|w=oos_sharpe|vt=0.0025|chi=3.0|mc=None,6,-inf,0.0032789596749645896,0.6306818181818181,0.6870252363851688,0.0025,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD
lock_plus3|equal|vt0.0025|hi3.0,lock_plus3,n=8|w=equal|vt=0.0025|chi=3.0|mc=None,8,-inf,0.003264177653273373,0.6306818181818181,0.7318409055469479,0.0025,3.0,equal,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD|GBPJPY|NZDCAD
lock_plus3|equal|vt0.003|hi3.0,lock_plus3,n=8|w=equal|vt=0.003|chi=3.0|mc=None,8,-inf,0.0032616396632446365,0.6306818181818181,0.7272786715112516,0.003,3.0,equal,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD|GBPJPY|NZDCAD
seed1_n10_c0.6|equal|vt0.002|hi2.0,seed1_n10_c0.6,n=10|w=equal|vt=0.002|chi=2.0|mc=0.6,10,-inf,0.003195209453244151,0.7840909090909092,0.6306029362279587,0.002,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|equal|vt0.0025|hi2.0,seed1_n10_c0.6,n=10|w=equal|vt=0.0025|chi=2.0|mc=0.6,10,-inf,0.003195209453244151,0.7840909090909092,0.6306029362279587,0.0025,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|equal|vt0.003|hi2.0,seed1_n10_c0.6,n=10|w=equal|vt=0.003|chi=2.0|mc=0.6,10,-inf,0.003195209453244151,0.7840909090909092,0.6306029362279587,0.003,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|equal|vt0.0035|hi2.0,seed1_n10_c0.6,n=10|w=equal|vt=0.0035|chi=2.0|mc=0.6,10,-inf,0.003195209453244151,0.7840909090909092,0.6306029362279587,0.0035,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|equal|vt0.004|hi2.0,seed1_n10_c0.6,n=10|w=equal|vt=0.004|chi=2.0|mc=0.6,10,-inf,0.003195209453244151,0.7840909090909092,0.6306029362279587,0.004,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|equal|vt0.005|hi2.0,seed1_n10_c0.6,n=10|w=equal|vt=0.005|chi=2.0|mc=0.6,10,-inf,0.003195209453244151,0.7840909090909092,0.6306029362279587,0.005,2.0,equal,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
mr_n6|equal|vt0.003|hi3.0,mr_n6,n=6|w=equal|vt=0.003|chi=3.0|mc=None,6,-inf,0.003186551883274385,0.6306818181818181,0.6530608122379643,0.003,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD
smooth_n12_c0.45|oos_sharpe|vt0.002|hi3.0,smooth_n12_c0.45,n=12|w=oos_sharpe|vt=0.002|chi=3.0|mc=0.45,12,-inf,0.0031643905775926777,0.7386363636363636,0.7125890435976059,0.002,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
smooth_n12_c0.45|oos_sharpe|vt0.0025|hi3.0,smooth_n12_c0.45,n=12|w=oos_sharpe|vt=0.0025|chi=3.0|mc=0.45,12,-inf,0.0031643905775926777,0.7386363636363636,0.7125890435976141,0.0025,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
smooth_n12_c0.45|oos_sharpe|vt0.003|hi3.0,smooth_n12_c0.45,n=12|w=oos_sharpe|vt=0.003|chi=3.0|mc=0.45,12,-inf,0.0031643905775926777,0.7386363636363636,0.7125890435976141,0.003,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
smooth_n12_c0.45|oos_sharpe|vt0.0035|hi3.0,smooth_n12_c0.45,n=12|w=oos_sharpe|vt=0.0035|chi=3.0|mc=0.45,12,-inf,0.0031643905775926777,0.7386363636363636,0.7125890435976141,0.0035,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
smooth_n12_c0.45|oos_sharpe|vt0.004|hi3.0,smooth_n12_c0.45,n=12|w=oos_sharpe|vt=0.004|chi=3.0|mc=0.45,12,-inf,0.0031643905775926777,0.7386363636363636,0.7125890435976141,0.004,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
smooth_n12_c0.45|oos_sharpe|vt0.005|hi3.0,smooth_n12_c0.45,n=12|w=oos_sharpe|vt=0.005|chi=3.0|mc=0.45,12,-inf,0.0031643905775926777,0.7386363636363636,0.7125890435976141,0.005,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
lock_plus1|oos_sharpe|vt0.0025|hi2.0,lock_plus1,n=6|w=oos_sharpe|vt=0.0025|chi=2.0|mc=None,6,-inf,0.0031007803652730996,0.6761363636363636,0.6803806542334236,0.0025,2.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
lock_plus1|oos_sharpe|vt0.003|hi2.0,lock_plus1,n=6|w=oos_sharpe|vt=0.003|chi=2.0|mc=None,6,-inf,0.003090676197258224,0.6761363636363636,0.6821506127788192,0.003,2.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
lock_plus1|oos_sharpe|vt0.0035|hi2.0,lock_plus1,n=6|w=oos_sharpe|vt=0.0035|chi=2.0|mc=None,6,-inf,0.003090676197258224,0.6761363636363636,0.6821506127788192,0.0035,2.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
lock_plus1|oos_sharpe|vt0.004|hi2.0,lock_plus1,n=6|w=oos_sharpe|vt=0.004|chi=2.0|mc=None,6,-inf,0.003090676197258224,0.6761363636363636,0.6821506127788192,0.004,2.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
lock_plus1|oos_sharpe|vt0.005|hi2.0,lock_plus1,n=6|w=oos_sharpe|vt=0.005|chi=2.0|mc=None,6,-inf,0.003090676197258224,0.6761363636363636,0.6821506127788192,0.005,2.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
seed3_n8_c0.55|equal|vt0.002|hi3.0,seed3_n8_c0.55,n=8|w=equal|vt=0.002|chi=3.0|mc=0.55,8,-inf,0.0030789940875627767,0.7386363636363636,0.66432955968092,0.002,3.0,equal,GBPCAD|EURUSD|CADJPY|AUDCAD|USDCHF|GBPJPY|GBPUSD|EURCHF
smooth_n12_c0.45|equal|vt0.002|hi3.0,smooth_n12_c0.45,n=12|w=equal|vt=0.002|chi=3.0|mc=0.45,12,-inf,0.0030593703141448877,0.7386363636363636,0.7724261774110261,0.002,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
smooth_n12_c0.45|equal|vt0.0025|hi3.0,smooth_n12_c0.45,n=12|w=equal|vt=0.0025|chi=3.0|mc=0.45,12,-inf,0.0030593703141448877,0.7386363636363636,0.7724261774110188,0.0025,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
smooth_n12_c0.45|equal|vt0.003|hi3.0,smooth_n12_c0.45,n=12|w=equal|vt=0.003|chi=3.0|mc=0.45,12,-inf,0.0030593703141448877,0.7386363636363636,0.7724261774110188,0.003,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
smooth_n12_c0.45|equal|vt0.0035|hi3.0,smooth_n12_c0.45,n=12|w=equal|vt=0.0035|chi=3.0|mc=0.45,12,-inf,0.0030593703141448877,0.7386363636363636,0.7724261774110188,0.0035,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
smooth_n12_c0.45|equal|vt0.004|hi3.0,smooth_n12_c0.45,n=12|w=equal|vt=0.004|chi=3.0|mc=0.45,12,-inf,0.0030593703141448877,0.7386363636363636,0.7724261774110188,0.004,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
smooth_n12_c0.45|equal|vt0.005|hi3.0,smooth_n12_c0.45,n=12|w=equal|vt=0.005|chi=3.0|mc=0.45,12,-inf,0.0030593703141448877,0.7386363636363636,0.7724261774110188,0.005,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD|AUDUSD|EURCAD
mr_n5|oos_sharpe|vt0.002|hi2.0,mr_n5,n=5|w=oos_sharpe|vt=0.002|chi=2.0|mc=None,5,-inf,0.0030510663765577002,0.6931818181818181,0.6581622197828396,0.002,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
seed1_n10_c0.6|oos_sharpe|vt0.002|hi2.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.002|chi=2.0|mc=0.6,10,-inf,0.0030497897688951795,0.7840909090909092,0.6250610304209934,0.002,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
