,USD,EUR,GBP,JPY,CAD,AUD,CHF,NZD
1971-11-01 00:00:00+00:00,3.0052769393505985,2.7330862067703077,3.985395164950445,,5.379761964456842,5.3110741085137025,,
1971-12-01 00:00:00+00:00,3.0052769393505985,2.7330862067703077,3.985395164950445,,5.379761964456842,5.3110741085137025,,
1972-01-01 00:00:00+00:00,4.365553218067109,1.783876414409935,3.4283306365456845,,6.370005558819658,4.51655039761103,,
1972-02-01 00:00:00+00:00,4.365553218067109,1.783876414409935,3.4283306365456845,,6.370005558819658,4.51655039761103,,
1972-03-01 00:00:00+00:00,4.365553218067109,1.783876414409935,3.4283306365456845,,6.370005558819658,4.51655039761103,,
1972-04-01 00:00:00+00:00,3.472506065435277,3.8824714493565615,4.146799324059747,,6.562289558701906,2.0053731808803876,,
1972-05-01 00:00:00+00:00,3.472506065435277,3.8824714493565615,4.146799324059747,,6.562289558701906,2.0053731808803876,,
1972-06-01 00:00:00+00:00,3.472506065435277,3.8824714493565615,4.146799324059747,,6.562289558701906,2.0053731808803876,,
1972-07-01 00:00:00+00:00,5.251377689478343,3.408694186037997,5.014493964959765,,6.474349399282953,3.8261200982470767,,
1972-08-01 00:00:00+00:00,5.251377689478343,3.408694186037997,5.014493964959765,,6.474349399282953,3.8261200982470767,,
1972-09-01 00:00:00+00:00,5.251377689478343,3.408694186037997,5.014493964959765,,6.474349399282953,3.8261200982470767,,
1972-10-01 00:00:00+00:00,5.3783640352947915,4.024253737555661,3.533984913599153,,3.918445738932097,0.1772794787024745,,
1972-11-01 00:00:00+00:00,5.3783640352947915,4.024253737555661,3.533984913599153,,3.918445738932097,0.1772794787024745,,
1972-12-01 00:00:00+00:00,5.3783640352947915,4.024253737555661,3.533984913599153,,3.918445738932097,0.1772794787024745,,
1973-01-01 00:00:00+00:00,6.891806075097717,5.7296882589545906,4.7385076309602425,,5.209481098971969,1.5519313304718674,,
1973-02-01 00:00:00+00:00,6.891806075097717,5.7296882589545906,4.7385076309602425,,5.209481098971969,1.5519313304718674,,
1973-03-01 00:00:00+00:00,6.891806075097717,5.7296882589545906,4.7385076309602425,,5.209481098971969,1.5519313304718674,,
1973-04-01 00:00:00+00:00,7.56118481359791,7.083373504474255,9.639073667895449,,8.271972612610945,5.440583738707394,,
1973-05-01 00:00:00+00:00,7.56118481359791,7.083373504474255,9.639073667895449,,8.271972612610945,5.440583738707394,,
1973-06-01 00:00:00+00:00,7.56118481359791,7.083373504474255,9.639073667895449,,8.271972612610945,5.440583738707394,,
1973-07-01 00:00:00+00:00,6.319553799051469,6.1413019239412,7.022955143388554,,6.2916091988365785,3.33911151898314,,
1973-08-01 00:00:00+00:00,6.319553799051469,6.1413019239412,7.022955143388554,,6.2916091988365785,3.33911151898314,,
