,USD,CAD,EUR,GBP,JPY,AUD,NZD,CHF
2006-12-01 00:00:00+00:00,4.241090651011281,5.513589291207177,0.597133757961821,1.23900879296561,0.4538737599,1.151485638,2.736423796,0.386431945040688
2007-01-01 00:00:00+00:00,3.6491924207948223,-0.4448498652231292,0.597133757961821,1.23900879296561,0.4538737599,1.151485638,2.736423796,0.386431945040688
2007-02-01 00:00:00+00:00,4.846202503714392,-9.597833210283124,0.597133757961821,1.23900879296561,0.4538737599,1.151485638,2.736423796,0.386431945040688
2007-03-01 00:00:00+00:00,1.7525395808547728,9.500409925832432,-1.26632370399682,0.315831030398739,0.4916690002,2.4144393882,2.4062447321,2.22412318220704
2007-04-01 00:00:00+00:00,2.744502494085377,-17.0591415991446,-1.26632370399682,0.315831030398739,0.4916690002,2.4144393882,2.4062447321,2.22412318220704
2007-05-01 00:00:00+00:00,3.1743297823784156,-11.44459943086501,-1.26632370399682,0.315831030398739,0.4916690002,2.4144393882,2.4062447321,2.22412318220704
2007-06-01 00:00:00+00:00,2.4252153842638124,-3.2140025008016937,-0.400801603206535,0.787091696182651,0.203493762,0.1914041745,-0.1565335752,0.1673640098
2007-07-01 00:00:00+00:00,4.06891590161913,7.162924055934994,-0.400801603206535,0.787091696182651,0.203493762,0.1914041745,-0.1565335752,0.1673640098
2007-08-01 00:00:00+00:00,2.6907453070881937,-5.316947053119825,-0.400801603206535,0.787091696182651,0.203493762,0.1914041745,-0.1565335752,0.1673640098
2007-09-01 00:00:00+00:00,2.800100023869323,-7.725226090128833,-0.845070422535166,0.273330730183496,-0.7263618964,2.1271514996,-0.5918974761,1.2113617456
2007-10-01 00:00:00+00:00,2.9412513975968446,9.692021759920188,-0.845070422535166,0.273330730183496,-0.7263618964,2.1271514996,-0.5918974761,1.2113617456
2007-11-01 00:00:00+00:00,3.968226853433543,41.397234551041294,-0.845070422535166,0.273330730183496,-0.7263618964,2.1271514996,-0.5918974761,1.2113617456
2007-12-01 00:00:00+00:00,4.639708291196043,0.9679913613786839,-1.37987012987012,-0.661993769470526,1.2102707738,1.4122713192,-1.0199883418,0.1238134493
2008-01-01 00:00:00+00:00,5.29938997375865,-0.5785466808409856,-1.37987012987012,-0.661993769470526,1.2102707738,1.4122713192,-1.0199883418,0.1238134493
2008-02-01 00:00:00+00:00,2.8627791013197124,-16.878114759889918,-1.37987012987012,-0.661993769470526,1.2102707738,1.4122713192,-1.0199883418,0.1238134493
2008-03-01 00:00:00+00:00,3.253586365067229,-17.241199375407668,1.64609053497942,0.980007840062824,-0.6149531498,-0.2740741146,-0.336572041,1.2778235823
2008-04-01 00:00:00+00:00,2.126239324629431,18.667430032429966,1.64609053497942,0.980007840062824,-0.6149531498,-0.2740741146,-0.336572041,1.2778235823
2008-05-01 00:00:00+00:00,1.5995437029617587,7.528255735122702,1.64609053497942,0.980007840062824,-0.6149531498,-0.2740741146,-0.336572041,1.2778235823
2008-06-01 00:00:00+00:00,1.7441892894394906,-1.2488591863537235,-1.78137651821852,-1.04813664596277,-1.0322032085,-0.5155249318,-2.5985611211,0.976800976801084
2008-07-01 00:00:00+00:00,1.423909002024315,-3.2612002054093314,-1.78137651821852,-1.04813664596277,-1.0322032085,-0.5155249318,-2.5985611211,0.976800976801084
2008-08-01 00:00:00+00:00,2.4128760749956957,-2.2054483368653233,-1.78137651821852,-1.04813664596277,-1.0322032085,-0.5155249318,-2.5985611211,0.976800976801084
2008-09-01 00:00:00+00:00,1.6098626198966182,-12.775201299134809,0.8244023083263,-1.09846998823072,-0.8869279802,-0.1114965993,-0.5733044686,2.05562273276898
2008-10-01 00:00:00+00:00,0.25709697642957163,-5.386292946863469,0.8244023083263,-1.09846998823072,-0.8869279802,-0.1114965993,-0.5733044686,2.05562273276898
2008-11-01 00:00:00+00:00,-1.694242259938994,-20.51767028919165,0.8244023083263,-1.09846998823072,-0.8869279802,-0.1114965993,-0.5733044686,2.05562273276898
2008-12-01 00:00:00+00:00,-5.767419321467271,-5.811423887214751,-0.040883074407105,0.357001190003992,0.3396384433,1.2504050828,-1.4582735194,-2.36966824644547
2009-01-01 00:00:00+00:00,-10.323753425248672,-27.33487846597197,-0.040883074407105,0.357001190003992,0.3396384433,1.2504050828,-1.4582735194,-2.36966824644547
2009-02-01 00:00:00+00:00,-11.403582954368751,-14.29165826744777,-0.040883074407105,0.357001190003992,0.3396384433,1.2504050828,-1.4582735194,-2.36966824644547
2009-03-01 00:00:00+00:00,-10.22979682498203,-34.70778234427573,-2.90388548057267,-0.118577075098858,-0.9186164877,0.9910889527,-2.3035460716,0.242718446601886
2009-04-01 00:00:00+00:00,-9.818030022574609,-50.61833517836195,-2.90388548057267,-0.118577075098858,-0.9186164877,0.9910889527,-2.3035460716,0.242718446601886
2009-05-01 00:00:00+00:00,-11.646821702029776,-40.538428725116205,-2.90388548057267,-0.118577075098858,-0.9186164877,0.9910889527,-2.3035460716,0.242718446601886
2009-06-01 00:00:00+00:00,-11.099568001403448,-49.941990863842825,-0.126368997472626,0.514444004748782,0.0706963607,1.8450324416,0.8449776685,0.322841000807172
2009-07-01 00:00:00+00:00,-11.199847931460539,-44.17553222962499,-0.126368997472626,0.514444004748782,0.0706963607,1.8450324416,0.8449776685,0.322841000807172
2009-08-01 00:00:00+00:00,-9.947523351566435,-36.24898179422126,-0.126368997472626,0.514444004748782,0.0706963607,1.8450324416,0.8449776685,0.322841000807172
2009-09-01 00:00:00+00:00,-9.228659880193913,-29.3680842435062,-0.885702235343688,1.02362204724411,1.4834637499,-0.8105225656,0.9629661572,0.643604183427104
2009-10-01 00:00:00+00:00,-6.8634791599814555,-24.52769912403535,-0.885702235343688,1.02362204724411,1.4834637499,-0.8105225656,0.9629661572,0.643604183427104
2009-11-01 00:00:00+00:00,-7.797688521439261,-27.378917691455396,-0.885702235343688,1.02362204724411,1.4834637499,-0.8105225656,0.9629661572,0.643604183427104
2009-12-01 00:00:00+00:00,-3.334517835423545,-14.582103396607348,0.85106382978728,-0.194855806702998,2.0356145161,1.2540740005,0.943407743,1.3589128697042
2010-01-01 00:00:00+00:00,1.450535040812273,2.38696576552222,0.85106382978728,-0.194855806702998,2.0356145161,1.2540740005,0.943407743,1.3589128697042
2010-02-01 00:00:00+00:00,4.301237502578781,15.200413097264764,0.85106382978728,-0.194855806702998,2.0356145161,1.2540740005,0.943407743,1.3589128697042
2010-03-01 00:00:00+00:00,2.8218213574216167,44.454106225059384,0.295358649788935,-1.52284263959389,0.7233360279,-0.0575973636,0.8952968214,0.591482649842345
2010-04-01 00:00:00+00:00,3.411942407484103,75.1905033799513,0.295358649788935,-1.52284263959389,0.7233360279,-0.0575973636,0.8952968214,0.591482649842345
2010-05-01 00:00:00+00:00,7.544152197226572,39.047608596652,0.295358649788935,-1.52284263959389,0.7233360279,-0.0575973636,0.8952968214,0.591482649842345
2010-06-01 00:00:00+00:00,7.876715496588282,85.13527977518085,0.504838031131727,1.07057890563038,-0.0018694049,0.9577270031,0.2965830052,-0.117600940807605
2010-07-01 00:00:00+00:00,6.069214797055755,56.71106067908502,0.504838031131727,1.07057890563038,-0.0018694049,0.9577270031,0.2965830052,-0.117600940807605
2010-08-01 00:00:00+00:00,4.300974935811963,33.8929022479739,0.504838031131727,1.07057890563038,-0.0018694049,0.9577270031,0.2965830052,-0.117600940807605
2010-09-01 00:00:00+00:00,4.178379836365265,42.54798000232205,1.04646295521145,0.03923107100825,1.7645032084,0.6083694108,-0.229993553,1.72684458398751
2010-10-01 00:00:00+00:00,2.8275606179288815,16.35467216814599,1.04646295521145,0.03923107100825,1.7645032084,0.6083694108,-0.229993553,1.72684458398751
2010-11-01 00:00:00+00:00,6.399132321041212,12.045648704097744,1.04646295521145,0.03923107100825,1.7645032084,0.6083694108,-0.229993553,1.72684458398751
2010-12-01 00:00:00+00:00,6.461543059519714,-7.258369987106095,-0.497100248550164,-1.13725490196084,-1.9612106024,-0.2111721729,-0.9472429993,-0.115740740740722
2011-01-01 00:00:00+00:00,6.560220087098045,11.787843305067568,-0.497100248550164,-1.13725490196084,-1.9612106024,-0.2111721729,-0.9472429993,-0.115740740740722
2011-02-01 00:00:00+00:00,6.861685796608574,-3.6551658518298114,-0.497100248550164,-1.13725490196084,-1.9612106024,-0.2111721729,-0.9472429993,-0.115740740740722
2011-03-01 00:00:00+00:00,7.461374903050189,-10.974556099142085,0.874271440466345,-0.039666798889226,-1.7832600785,-0.1470484371,1.3419654382,-0.038624951718869
2011-04-01 00:00:00+00:00,8.214559161316926,-11.490899958269395,0.874271440466345,-0.039666798889226,-1.7832600785,-0.1470484371,1.3419654382,-0.038624951718869
2011-05-01 00:00:00+00:00,6.859591784975239,-5.691242739440627,0.874271440466345,-0.039666798889226,-1.7832600785,-0.1470484371,1.3419654382,-0.038624951718869
2011-06-01 00:00:00+00:00,6.55988384223809,-9.202900042097383,-0.866694180767702,-0.277777777777766,1.3976639366,0.3293499708,0.5260991717,1.04327666151476
2011-07-01 00:00:00+00:00,7.394092106856398,-3.865948701498212,-0.866694180767702,-0.277777777777766,1.3976639366,0.3293499708,0.5260991717,1.04327666151476
2011-08-01 00:00:00+00:00,8.38951159542416,2.749290309326069,-0.866694180767702,-0.277777777777766,1.3976639366,0.3293499708,0.5260991717,1.04327666151476
2011-09-01 00:00:00+00:00,8.006052725452516,7.059681850805721,1.20732722731054,-0.557103064066933,1.345291485,0.983501761,2.1325453536,-1.37667304015295
2011-10-01 00:00:00+00:00,7.63829226663002,-0.31803463209212346,1.20732722731054,-0.557103064066933,1.345291485,0.983501761,2.1325453536,-1.37667304015295
2011-11-01 00:00:00+00:00,7.9116017706904795,12.156848429437407,1.20732722731054,-0.557103064066933,1.345291485,0.983501761,2.1325453536,-1.37667304015295
2011-12-01 00:00:00+00:00,7.296716870429365,22.13526805551169,-0.123406005758941,0.520208083233253,-0.0941207117,0.9540261188,1.4158315149,1.27956572314853
2012-01-01 00:00:00+00:00,6.669077757685349,-4.623265537354282,-0.123406005758941,0.520208083233253,-0.0941207117,0.9540261188,1.4158315149,1.27956572314853
2012-02-01 00:00:00+00:00,6.079358194812401,20.000784495582113,-0.123406005758941,0.520208083233253,-0.0941207117,0.9540261188,1.4158315149,1.27956572314853
2012-03-01 00:00:00+00:00,6.349445929406072,19.318619467153788,-0.576606260296475,0.0397772408,1.0095738954,0.7101656494,-0.888509534,2.52679938744249
2012-04-01 00:00:00+00:00,6.758282876386157,15.372950704264099,-0.576606260296475,0.0397772408,1.0095738954,0.7101656494,-0.888509534,2.52679938744249
2012-05-01 00:00:00+00:00,6.182455667183606,15.550550463120416,-0.576606260296475,0.0397772408,1.0095738954,0.7101656494,-0.888509534,2.52679938744249
2012-06-01 00:00:00+00:00,5.164154283568467,34.780536415710415,0.414250207125022,0.238568588469157,-0.0702987668,1.4382729487,1.9056591854,0.4107542876
2012-07-01 00:00:00+00:00,5.065972268828611,10.578321000563928,0.414250207125022,0.238568588469157,-0.0702987668,1.4382729487,1.9056591854,0.4107542876
2012-08-01 00:00:00+00:00,3.278601229542022,12.783322603003766,0.414250207125022,0.238568588469157,-0.0702987668,1.4382729487,1.9056591854,0.4107542876
2012-09-01 00:00:00+00:00,3.7939282232675176,1.1917781691764384,-0.123762376237635,0.238000793335957,-0.2462499535,-0.1995655405,0.1417973062,0.4834510977
2012-10-01 00:00:00+00:00,4.965678710158028,20.79658173554675,-0.123762376237635,0.238000793335957,-0.2462499535,-0.1995655405,0.1417973062,0.4834510977
2012-11-01 00:00:00+00:00,4.641329116255566,6.918322736704274,-0.123762376237635,0.238000793335957,-0.2462499535,-0.1995655405,0.1417973062,0.4834510977
2012-12-01 00:00:00+00:00,3.9996651029416075,-3.1621661730523942,-0.330441966129724,-0.514444004748671,-0.5072792607,-0.0312562359,1.5422694021,-0.148038490007441
2013-01-01 00:00:00+00:00,4.247539264830924,7.695126358622928,-0.330441966129724,-0.514444004748671,-0.5072792607,-0.0312562359,1.5422694021,-0.148038490007441
2013-02-01 00:00:00+00:00,4.455382371707217,-0.09187203289598989,-0.330441966129724,-0.514444004748671,-0.5072792607,-0.0312562359,1.5422694021,-0.148038490007441
2013-03-01 00:00:00+00:00,4.361715578882719,-19.005155823735098,0.20721094073779,0.2781088575,0.9600359321,1.4619684805,1.1389940883,0.667160859896265
2013-04-01 00:00:00+00:00,4.284366954704177,-10.725826135015115,0.20721094073779,0.2781088575,0.9600359321,1.4619684805,1.1389940883,0.667160859896265
2013-05-01 00:00:00+00:00,3.181372524117476,-14.902658536320413,0.20721094073779,0.2781088575,0.9600359321,1.4619684805,1.1389940883,0.667160859896265
2013-06-01 00:00:00+00:00,3.1009531388287437,-29.19716973704025,0.45492142266339,0.752773375594318,0.7219733768,0.0832884632,1.2971327416,0.810014727540476
2013-07-01 00:00:00+00:00,3.909539675401663,-8.380930739865477,0.45492142266339,0.752773375594318,0.7219733768,0.0832884632,1.2971327416,0.810014727540476
2013-08-01 00:00:00+00:00,5.161110695770321,-13.473859508792174,0.45492142266339,0.752773375594318,0.7219733768,0.0832884632,1.2971327416,0.810014727540476
2013-09-01 00:00:00+00:00,5.281688333684054,-7.133614129989041,0.205846027171575,1.02241447109706,-0.7938477596,0.9046528597,0.4736627158,0.182615047479895
2013-10-01 00:00:00+00:00,3.844379556123334,-19.022755091383814,0.205846027171575,1.02241447109706,-0.7938477596,0.9046528597,0.4736627158,0.182615047479895
2013-11-01 00:00:00+00:00,3.108773112117502,-12.970381286452593,0.205846027171575,1.02241447109706,-0.7938477596,0.9046528597,0.4736627158,0.182615047479895
2013-12-01 00:00:00+00:00,3.498166010052972,-2.900165377213293,-0.164338537387021,0.622810432074838,0.6487656687,1.2230032417,0.9201007954,0.984323733138659
2014-01-01 00:00:00+00:00,3.2155973860918508,-2.7766233463579204,-0.164338537387021,0.622810432074838,0.6487656687,1.2230032417,0.9201007954,0.984323733138659
2014-02-01 00:00:00+00:00,3.4204037467619797,-7.2418175640815985,-0.164338537387021,0.622810432074838,0.6487656687,1.2230032417,0.9201007954,0.984323733138659
2014-03-01 00:00:00+00:00,1.7622158374419605,12.616523980797423,1.02880658436211,1.16054158607346,4.3446078469,1.4560462205,0.8811069379,-0.469314079422134
2014-04-01 00:00:00+00:00,1.8620544683929818,3.7539699075274324,1.02880658436211,1.16054158607346,4.3446078469,1.4560462205,0.8811069379,-0.469314079422134
2014-05-01 00:00:00+00:00,3.6942762965169296,-10.574206650737617,1.02880658436211,1.16054158607346,4.3446078469,1.4560462205,0.8811069379,-0.469314079422134
2014-06-01 00:00:00+00:00,5.272975105818212,10.601096884480565,-0.122199592668037,1.22370936902485,-8.9325119709,0.0566804806,1.2912222402,0.507798331519682
2014-07-01 00:00:00+00:00,4.813648177792196,0.2624026158911885,-0.122199592668037,1.22370936902485,-8.9325119709,0.0566804806,1.2912222402,0.507798331519682
2014-08-01 00:00:00+00:00,4.751900490536154,1.7712423550355183,-0.122199592668037,1.22370936902485,-8.9325119709,0.0566804806,1.2912222402,0.507798331519682
2014-09-01 00:00:00+00:00,4.341308608031813,2.6869517689115385,-0.163132137030897,0.604457876841802,2.4443824369,1.0239640525,1.7597603926,-0.216528329123211
2014-10-01 00:00:00+00:00,5.293745774254255,4.388852455498182,-0.163132137030897,0.604457876841802,2.4443824369,1.0239640525,1.7597603926,-0.216528329123211
2014-11-01 00:00:00+00:00,4.912887397450039,-1.5896832021623397,-0.163132137030897,0.604457876841802,2.4443824369,1.0239640525,1.7597603926,-0.216528329123211
2014-12-01 00:00:00+00:00,4.98396933390699,-10.105336847466361,0.939542483660194,2.02778820878704,0.7049539489,1.553432204,1.518132388,0.614828209764795
2015-01-01 00:00:00+00:00,4.981566362307643,-0.23218906709892018,0.939542483660194,2.02778820878704,0.7049539489,1.553432204,1.518132388,0.614828209764795
2015-02-01 00:00:00+00:00,3.687935739563941,-4.433454870278264,0.939542483660194,2.02778820878704,0.7049539489,1.553432204,1.518132388,0.614828209764795
2015-03-01 00:00:00+00:00,4.0448438992032765,1.0394718726436158,1.94253338729251,0.552079499447911,-0.6214702599,0.9088045251,2.6754968254,-1.150251617541
2015-04-01 00:00:00+00:00,2.4915054134991843,-23.237343612441553,1.94253338729251,0.552079499447911,-0.6214702599,0.9088045251,2.6754968254,-1.150251617541
2015-05-01 00:00:00+00:00,2.9477957410440903,18.342086574411674,1.94253338729251,0.552079499447911,-0.6214702599,0.9088045251,2.6754968254,-1.150251617541
2015-06-01 00:00:00+00:00,2.0970705869635786,-8.322372370760045,1.19094878920214,0.989736070381264,-0.2819252852,0.5761062787,-0.4983676786,1.09090909090943
2015-07-01 00:00:00+00:00,2.724203700619121,2.002992169302953,1.19094878920214,0.989736070381264,-0.2819252852,0.5761062787,-0.4983676786,1.09090909090943
2015-08-01 00:00:00+00:00,2.4914288388855788,3.5161721682449576,1.19094878920214,0.989736070381264,-0.2819252852,0.5761062787,-0.4983676786,1.09090909090943
2015-09-01 00:00:00+00:00,3.238420945666576,-5.127607016068536,1.49078069831265,0.471869328493191,0.4001398158,1.3549887201,1.6748567395,0.035971223021747
2015-10-01 00:00:00+00:00,2.4271000674580767,10.531039315708801,1.49078069831265,0.471869328493191,0.4001398158,1.3549887201,1.6748567395,0.035971223021747
2015-11-01 00:00:00+00:00,2.2497088489012995,17.071940287746614,1.49078069831265,0.471869328493191,0.4001398158,1.3549887201,1.6748567395,0.035971223021747
2015-12-01 00:00:00+00:00,1.5721122566872747,8.955156842962285,0.502512562814883,0.433526011561036,-1.3856627302,0.7128489045,1.4083058728,-0.683207479324588
2016-01-01 00:00:00+00:00,1.660074853444704,10.017016238003906,0.502512562814883,0.433526011561036,-1.3856627302,0.7128489045,1.4083058728,-0.683207479324588
2016-02-01 00:00:00+00:00,2.7990514054544224,-3.411247252393268,0.502512562814883,0.433526011561036,-1.3856627302,0.7128489045,1.4083058728,-0.683207479324588
2016-03-01 00:00:00+00:00,2.629096140193554,-5.288729949107918,0.230769230768857,2.0863309352523,0.6116097802,0.9483756906,1.110612136,-0.905141202027371
2016-04-01 00:00:00+00:00,3.74556037076319,44.99406766765104,0.230769230768857,2.0863309352523,0.6116097802,0.9483756906,1.110612136,-0.905141202027371
2016-05-01 00:00:00+00:00,1.8930143642178932,4.452299036189111,0.230769230768857,2.0863309352523,0.6116097802,0.9483756906,1.110612136,-0.905141202027371
2016-06-01 00:00:00+00:00,2.251939144244708,5.117835566868045,-0.767459708365359,0.951374207188183,-0.6067702696,-0.0593557593,1.8481993236,-0.36536353671911
2016-07-01 00:00:00+00:00,1.7414043141150914,-3.8050657641376606,-0.767459708365359,0.951374207188183,-0.6067702696,-0.0593557593,1.8481993236,-0.36536353671911
2016-08-01 00:00:00+00:00,2.805336670084091,8.024370502217248,-0.767459708365359,0.951374207188183,-0.6067702696,-0.0593557593,1.8481993236,-0.36536353671911
2016-09-01 00:00:00+00:00,1.7755723601739604,3.6356982984133035,1.35344160866213,1.43106457242543,0.4734962653,0.0512720137,1.2744826823,0.330033003300345
2016-10-01 00:00:00+00:00,1.8325264966085664,-13.332817659993612,1.35344160866213,1.43106457242543,0.4734962653,0.0512720137,1.2744826823,0.330033003300345
2016-11-01 00:00:00+00:00,2.9984063364608016,-3.964757329285229,1.35344160866213,1.43106457242543,0.4734962653,0.0512720137,1.2744826823,0.330033003300345
2016-12-01 00:00:00+00:00,3.4543519044069493,-0.8490871003808853,1.33536818008402,1.44528561596668,-0.0428847001,1.1127328425,1.3103004372,0.255847953216293
2017-01-01 00:00:00+00:00,3.0862837636809193,-12.67892093747811,1.33536818008402,1.44528561596668,-0.0428847001,1.1127328425,1.3103004372,0.255847953216293
2017-02-01 00:00:00+00:00,3.8801399528213265,18.36231224921765,1.33536818008402,1.44528561596668,-0.0428847001,1.1127328425,1.3103004372,0.255847953216293
2017-03-01 00:00:00+00:00,5.676434581969936,16.56029413178426,0.527108433734402,-1.32293080054214,1.4110158489,0.2037165923,1.5890425971,1.96864746627794
2017-04-01 00:00:00+00:00,4.776842233541023,-2.221373588794162,0.527108433734402,-1.32293080054214,1.4110158489,0.2037165923,1.5890425971,1.96864746627794
2017-05-01 00:00:00+00:00,4.937807792584015,22.065680259833997,0.527108433734402,-1.32293080054214,1.4110158489,0.2037165923,1.5890425971,1.96864746627794
2017-06-01 00:00:00+00:00,4.7319776524240575,11.370834847713152,1.34831460674225,0.6531454068,0.2509988115,1.075100115,1.4202296175,-1.28709331426529
2017-07-01 00:00:00+00:00,3.8752833958113575,3.386731256314568,1.34831460674225,0.6531454068,0.2509988115,1.075100115,1.4202296175,-1.28709331426529
2017-08-01 00:00:00+00:00,3.3078134404769033,-4.108276833725588,1.34831460674225,0.6531454068,0.2509988115,1.075100115,1.4202296175,-1.28709331426529
2017-09-01 00:00:00+00:00,3.401594970085964,15.190029662977267,0.5173688100512,0.717213114754434,-0.2948885935,0.4365812079,0.475060436027164,0.651937703730687
2017-10-01 00:00:00+00:00,3.5724286914429637,21.12816090370744,0.5173688100512,0.717213114754434,-0.2948885935,0.4365812079,0.475060436027164,0.651937703730687
2017-11-01 00:00:00+00:00,5.003354993643172,1.3964144803906509,0.5173688100512,0.717213114754434,-0.2948885935,0.4365812079,0.475060436027164,0.651937703730687
2017-12-01 00:00:00+00:00,4.904736618287653,13.567830678546077,0.147058823529811,0.440827399118771,-0.1797202316,0.6169003504,1.05069840540986,0.143936667865763
2018-01-01 00:00:00+00:00,5.961109691292199,33.66507900582172,0.147058823529811,0.440827399118771,-0.1797202316,0.6169003504,1.05069840540986,0.143936667865763
2018-02-01 00:00:00+00:00,5.286465420581088,5.730757548840382,0.147058823529811,0.440827399118771,-0.1797202316,0.6169003504,1.05069840540986,0.143936667865763
2018-03-01 00:00:00+00:00,3.660973445991922,4.934526219503033,-0.62408223201198,-0.945307224848202,0.2856089004,0.5283685244,0.145917796729433,0.718648939992961
2018-04-01 00:00:00+00:00,4.253215704181068,9.941304547482833,-0.62408223201198,-0.945307224848202,0.2856089004,0.5283685244,0.145917796729433,0.718648939992961
2018-05-01 00:00:00+00:00,4.407406928143476,-9.910321148835354,-0.62408223201198,-0.945307224848202,0.2856089004,0.5283685244,0.145917796729433,0.718648939992961
2018-06-01 00:00:00+00:00,4.057376696842296,-0.42093544443797537,2.62282970077554,1.90865712338131,0.8863619656,0.7008242333,1.38550800506019,0.3210845489
2018-07-01 00:00:00+00:00,6.311344688538623,-1.1275408684795818,2.62282970077554,1.90865712338131,0.8863619656,0.7008242333,1.38550800506019,0.3210845489
2018-08-01 00:00:00+00:00,5.3959108206308,15.6796431550559,2.62282970077554,1.90865712338131,0.8863619656,0.7008242333,1.38550800506019,0.3210845489
2018-09-01 00:00:00+00:00,6.031748762064892,-12.15746793105863,-0.755939524837679,1.53846153846078,0.0477726755,0.3411296215,0.140702047278896,-0.640113798009367
2018-10-01 00:00:00+00:00,5.884940560490959,-13.269463546604577,-0.755939524837679,1.53846153846078,0.0477726755,0.3411296215,0.140702047278896,-0.640113798009367
2018-11-01 00:00:00+00:00,3.31767999932735,-11.469284862055796,-0.755939524837679,1.53846153846078,0.0477726755,0.3411296215,0.140702047278896,-0.640113798009367
2018-12-01 00:00:00+00:00,4.265637766300423,-3.0854686672829645,0.398984403336611,0.065876152832867,-0.1090424616,-0.2377145606,1.57992205660613,0.465282748747375
2019-01-01 00:00:00+00:00,3.722847952693531,-9.610530139906059,0.398984403336611,0.065876152832867,-0.1090424616,-0.2377145606,1.57992205660613,0.465282748747375
2019-02-01 00:00:00+00:00,1.1429197702166771,0.3178010121212438,0.398984403336611,0.065876152832867,-0.1090424616,-0.2377145606,1.57992205660613,0.465282748747375
2019-03-01 00:00:00+00:00,1.874893542771927,-7.508822008443749,2.27601156069359,0.625411454904667,-0.4404527208,0.3312402502,0.483905080157476,0.106875667973405
2019-04-01 00:00:00+00:00,1.594939167119458,-28.93407127511818,2.27601156069359,0.625411454904667,-0.4404527208,0.3312402502,0.483905080157476,0.106875667973405
2019-05-01 00:00:00+00:00,3.1360641176592097,-12.94151364605749,2.27601156069359,0.625411454904667,-0.4404527208,0.3312402502,0.483905080157476,0.106875667973405
2019-06-01 00:00:00+00:00,3.1372249325627877,8.2380063352417,0.317908866125438,0.523046747302858,0.7016205171,-0.1754795591,0.594812126926292,0.818505338077924
2019-07-01 00:00:00+00:00,2.5979754451581405,0.17076394917527882,0.317908866125438,0.523046747302858,0.7016205171,-0.1754795591,0.594812126926292,0.818505338077924
2019-08-01 00:00:00+00:00,3.0644924402522866,0.2997213271932475,0.317908866125438,0.523046747302858,0.7016205171,-0.1754795591,0.594812126926292,0.818505338077924
2019-09-01 00:00:00+00:00,3.2341597349242246,9.015525029944493,0.457746478873089,1.26829268292716,2.4634212035,0.2442617534,1.70232709955811,0.035298270384887
2019-10-01 00:00:00+00:00,3.8739879824499113,14.42759292615996,0.457746478873089,1.26829268292716,2.4634212035,0.2442617534,1.70232709955811,0.035298270384887
2019-11-01 00:00:00+00:00,3.6164286571707116,16.71848162770848,0.457746478873089,1.26829268292716,2.4634212035,0.2442617534,1.70232709955811,0.035298270384887
2019-12-01 00:00:00+00:00,2.866950299748594,-4.192574716642017,-0.420609884332479,-0.899165061014895,-7.0565622461,0.1695530871,0.485115312609197,0.564573041637773
2020-01-01 00:00:00+00:00,3.0792576585534137,-10.10848321865172,-0.420609884332479,-0.899165061014895,-7.0565622461,0.1695530871,0.485115312609197,0.564573041637773
2020-02-01 00:00:00+00:00,5.469697186539713,-7.179378658262047,-0.420609884332479,-0.899165061014895,-7.0565622461,0.1695530871,0.485115312609197,0.564573041637773
2020-03-01 00:00:00+00:00,5.032012070793579,-0.20046911317523897,1.79514255543887,-1.39338950097286,1.8739760186,1.3884877916,-0.32594363959445,-2.24561403508782
2020-04-01 00:00:00+00:00,4.794906365213292,28.544388874436024,1.79514255543887,-1.39338950097286,1.8739760186,1.3884877916,-0.32594363959445,-2.24561403508782
2020-05-01 00:00:00+00:00,-6.202382573724396,-1.8063745562167721,1.79514255543887,-1.39338950097286,1.8739760186,1.3884877916,-0.32594363959445,-2.24561403508782
2020-06-01 00:00:00+00:00,-19.68887117672622,-29.82034058496903,1.31396957123089,-7.36115675320332,-6.3912479885,-3.9208878386,-15.8542096311699,-0.538406317301154
2020-07-01 00:00:00+00:00,-5.209008184395558,-2.05006642630422,1.31396957123089,-7.36115675320332,-6.3912479885,-3.9208878386,-15.8542096311699,-0.538406317301154
2020-08-01 00:00:00+00:00,2.5308213145545544,-12.141020188487584,1.31396957123089,-7.36115675320332,-6.3912479885,-3.9208878386,-15.8542096311699,-0.538406317301154
2020-09-01 00:00:00+00:00,3.381124396227797,11.43571584021541,3.51535836177479,16.7789996452633,7.6421361562,6.6010789183,27.5204319764091,5.95452905088423
2020-10-01 00:00:00+00:00,3.5457243137889893,16.88058763750222,3.51535836177479,16.7789996452633,7.6421361562,6.6010789183,27.5204319764091,5.95452905088423
2020-11-01 00:00:00+00:00,6.28728288060445,-5.035209607529678,3.51535836177479,16.7789996452633,7.6421361562,6.6010789183,27.5204319764091,5.95452905088423
2020-12-01 00:00:00+00:00,5.574485751437397,11.105574581466726,1.21991427629351,0.121506682868788,0.3701945829,1.9925522882,-1.75118206703803,1.56675749318826
2021-01-01 00:00:00+00:00,3.836138580165893,28.823687442431666,1.21991427629351,0.121506682868788,0.3701945829,1.9925522882,-1.75118206703803,1.56675749318826
2021-02-01 00:00:00+00:00,4.396878259082793,20.47851466811801,1.21991427629351,0.121506682868788,0.3701945829,1.9925522882,-1.75118206703803,1.56675749318826
2021-03-01 00:00:00+00:00,8.563264022488015,45.58531971610893,-6.57980456026035,-6.67475728155393,0.1895032424,-0.2561446298,1.82214238117702,-2.34741784037564
