,USD,EUR,GBP,CAD,JPY,AUD,NZD,CHF
2017-08-01 00:00:00+00:00,4.1168388579,5.0218340636,6.2780269092,5.3241755573,0.204671158963987,0.23363966088874033,5.678670358303539,2.994115068760994
2017-09-01 00:00:00+00:00,2.6186224757,3.6598492972,4.9107142812,5.5782963139,-0.482879242167478,5.44433538019069,10.905577027699632,1.738437209795718
2017-10-01 00:00:00+00:00,2.5473026345,3.7513397568,7.0469798645,5.6854254859,-0.482879242167478,5.44433538019069,10.905577027699632,1.738437209795718
2017-11-01 00:00:00+00:00,4.0247801953,4.6587215565,5.1111111097,5.8925129407,-0.482879242167478,5.44433538019069,10.905577027699632,1.738437209795718
2017-12-01 00:00:00+00:00,4.1384019066,4.2116630711,4.2410714251,6.6766355636,1.06974437384055,5.476353666895073,10.217655199147991,4.858066162135621
2018-01-01 00:00:00+00:00,3.3929639129,4.6436285157,5.6541019963,6.4339254537,1.06974437384055,5.476353666895073,10.217655199147991,4.858066162135621
2018-02-01 00:00:00+00:00,4.8768710965,4.0685224827,5.2518756678,6.0569575624,1.06974437384055,5.476353666895073,10.217655199147991,4.858066162135621
2018-03-01 00:00:00+00:00,7.2518065055,7.8917700057,0.3181336156,5.7328565089,3.49004386026375,3.7233203362710965,8.499757046445922,1.1606409269139917
2018-04-01 00:00:00+00:00,7.4852771764,-4.439746301,0.0,6.2258549931,3.49004386026375,3.7233203362710965,8.499757046445922,1.1606409269139917
2018-05-01 00:00:00+00:00,6.4361807875,-3.8865546248,-1.7913593259,6.3433391636,3.49004386026375,3.7233203362710965,8.499757046445922,1.1606409269139917
2018-06-01 00:00:00+00:00,8.9763541248,-2.9866117397,-2.6178010402,4.7245353494,-1.18364137908679,4.45322559161756,5.7668278476495916,3.1702623322335866
2018-07-01 00:00:00+00:00,7.8693203226,0.8316008261,0.6355932193,6.1458606869,-1.18364137908679,4.45322559161756,5.7668278476495916,3.1702623322335866
2018-08-01 00:00:00+00:00,7.2830517264,-1.2474012527,0.9493670871,3.5175812963,-1.18364137908679,4.45322559161756,5.7668278476495916,3.1702623322335866
2018-09-01 00:00:00+00:00,7.6930442361,-0.8307372829,1.8085106386,2.269819924,-0.705728242774917,0.21432282646280942,-0.6972111475985865,0.04967709690482103
2018-10-01 00:00:00+00:00,7.5344413978,-0.7231404945,-0.7314524515,1.97543062,-0.705728242774917,0.21432282646280942,-0.6972111475985865,0.04967709690482103
2018-11-01 00:00:00+00:00,4.935980272,0.8281573535,1.268498941,0.5956730494,-0.705728242774917,0.21432282646280942,-0.6972111475985865,0.04967709690482103
2018-12-01 00:00:00+00:00,3.4146519939,-0.103626948,3.1049250518,-0.7635313564,-4.3147504005682,-0.2685901184825923,0.6664260585482751,-2.375004345998477
2019-01-01 00:00:00+00:00,1.5811551253,-1.0319917485,0.8394543473,-1.7159321872,-4.3147504005682,-0.2685901184825923,0.6664260585482751,-2.375004345998477
2019-02-01 00:00:00+00:00,-0.4657118377,0.4115226355,-3.9714867643,-1.3990569718,-4.3147504005682,-0.2685901184825923,0.6664260585482751,-2.375004345998477
2019-03-01 00:00:00+00:00,-3.21359462670052,0.1044932129,1.7970401694,-1.4146636344,-2.44754487255864,0.1868712109684978,6.6934202889732175,-0.1527757300026633
2019-04-01 00:00:00+00:00,-3.29903938563187,9.2920354,4.6560846519,-2.4915141769,-2.44754487255864,0.1868712109684978,6.6934202889732175,-0.1527757300026633
2019-05-01 00:00:00+00:00,-1.95135725591338,8.1967213137,4.2918454932,-2.2803086255,-2.44754487255864,0.1868712109684978,6.6934202889732175,-0.1527757300026633
2019-06-01 00:00:00+00:00,-0.046028916207708,5.7324840731,4.5161290252,-2.3364842735,-1.69378916631115,-3.175210405508899,7.265150333750947,-2.768829526937999
2019-07-01 00:00:00+00:00,0.283819704671662,0.2061855679,1.7894736844,-1.4796915004,-1.69378916631115,-3.175210405508899,7.265150333750947,-2.768829526937999
2019-08-01 00:00:00+00:00,2.92929398299877,3.5789473747,0.6269592467,0.4295434002,-1.69378916631115,-3.175210405508899,7.265150333750947,-2.768829526937999
2019-09-01 00:00:00+00:00,5.84244178381839,3.2460732988,1.4629049119,2.0873023522,-3.79970536823471,-1.1989371584105957,10.282783706507415,-1.3607469175091036
2019-10-01 00:00:00+00:00,6.48512740630127,3.1217481833,2.6315789402,1.9287661318,-3.79970536823471,-1.1989371584105957,10.282783706507415,-1.3607469175091036
2019-11-01 00:00:00+00:00,8.68667555894815,2.1560574907,1.3569937409,2.7428089644,-3.79970536823471,-1.1989371584105957,10.282783706507415,-1.3607469175091036
2019-12-01 00:00:00+00:00,9.81882788687192,1.5560165997,-0.7268951153,2.7150528858,-3.23571412380711,-2.599743717829195,9.850371287136817,0.29916235236662203
2020-01-01 00:00:00+00:00,12.4477152053277,4.1710114701,0.2081165479,3.9930373848,-3.23571412380711,-2.599743717829195,9.850371287136817,0.29916235236662203
2020-02-01 00:00:00+00:00,13.7215809046889,1.3319672144,2.5450689342,4.4438193431,-3.23571412380711,-2.599743717829195,9.850371287136817,0.29916235236662203
2020-03-01 00:00:00+00:00,15.1075643575966,8.4551148178,0.5192108018,4.7249435823,-6.12303250700942,-2.8043464116076278,1.1418210002521523,2.1969080614618663
2020-04-01 00:00:00+00:00,14.3743359103062,2.3279352283,-2.4266936263,5.1515766134,-6.12303250700942,-2.8043464116076278,1.1418210002521523,2.1969080614618663
2020-05-01 00:00:00+00:00,13.8090293830102,3.1313131316,-5.9670781862,0.2938072489,-6.12303250700942,-2.8043464116076278,1.1418210002521523,2.1969080614618663
2020-06-01 00:00:00+00:00,7.84123281251634,-0.5020080299,-45.0617283892,-17.142689657,-6.52393388457334,-8.997322094911976,-21.341627669469165,-4.9080993738637275
2020-07-01 00:00:00+00:00,6.17264589600504,1.5432098787,-39.4002068256,-5.3626034045,-6.52393388457334,-8.997322094911976,-21.341627669469165,-4.9080993738637275
2020-08-01 00:00:00+00:00,5.76794025092393,3.5569105621,-26.0643821383,-0.8744780827,-6.52393388457334,-8.997322094911976,-21.341627669469165,-4.9080993738637275
2020-09-01 00:00:00+00:00,4.3588847165861,-1.9269776827,-13.9031925813,-3.667003876,-5.26799973715718,-6.5506384467378105,18.039126480053348,0.27187594401363313
2020-10-01 00:00:00+00:00,4.49099780783235,0.201816348,-11.7948717919,-3.0709759162,-5.26799973715718,-6.5506384467378105,18.039126480053348,0.27187594401363313
2020-11-01 00:00:00+00:00,5.1692716753196,0.3015075434,-8.7538619993,-3.0357165386,-5.26799973715718,-6.5506384467378105,18.039126480053348,0.27187594401363313
2020-12-01 00:00:00+00:00,6.44518870144182,2.7579162396,-6.1715481195,-1.5507363936,-2.93397673901082,-4.036034428934565,5.912539050665289,-1.829389540664328
2021-01-01 00:00:00+00:00,5.97844192015846,3.5035035055,-5.9190031152,-2.0368995378,-2.93397673901082,-4.036034428934565,5.912539050665289,-1.829389540664328
2021-02-01 00:00:00+00:00,7.36190682309159,12.0323559092,-7.4457083825,-0.7509849217,-2.93397673901082,-4.036034428934565,5.912539050665289,-1.829389540664328
2021-03-01 00:00:00+00:00,7.21098681638435,-8.85466794995168,-8.6776859548,-0.0348783612,-3.13478604146405,0.2365332262239228,11.116236162361615,-0.537420381853515
2021-04-01 00:00:00+00:00,5.09217640153266,-8.3086053422,-5.8031088112,1.0796515256,-3.13478604146405,0.2365332262239228,11.116236162361615,-0.537420381853515
2021-05-01 00:00:00+00:00,7.20328486304636,0.8814887361,3.063457332,7.8816262039,-3.13478604146405,0.2365332262239228,11.116236162361615,-0.537420381853515
2021-06-01 00:00:00+00:00,10.6515892185912,2.11907164480376,80.711610475,34.094017775,-1.7182590688375,9.886876190935578,33.568489124044376,6.319031436187639
2021-07-01 00:00:00+00:00,12.2680174708178,2.83687943262392,62.2866894152,13.4995408235,-1.7182590688375,9.886876190935578,33.568489124044376,6.319031436187639
2021-08-01 00:00:00+00:00,12.2666239577732,-0.883218842001576,31.4606741615,5.1764705913,-1.7182590688375,9.886876190935578,33.568489124044376,6.319031436187639
2021-09-01 00:00:00+00:00,12.6751814373113,3.10237849017594,12.3205741604,5.4613764008,-0.573014053923593,4.251286850725355,-24.783195220659238,1.0343442461498098
2021-10-01 00:00:00+00:00,11.7706591893972,-1.2084592196,7.9069767454,6.2345541812,-0.573014053923593,4.251286850725355,-24.783195220659238,1.0343442461498098
2021-11-01 00:00:00+00:00,10.6442495545556,-0.200400801603506,5.5304740387,5.6326291421,-0.573014053923593,4.251286850725355,-24.783195220659238,1.0343442461498098
2021-12-01 00:00:00+00:00,9.7813664854685,-0.9940357809,3.5674470434,4.6862226334,-0.853102299876873,5.748675527465386,-11.270275963766396,0.60765647185681
2022-01-01 00:00:00+00:00,11.5566485899442,-2.99806576402346,3.6423841099,4.599790593,-0.853102299876873,5.748675527465386,-11.270275963766396,0.60765647185681
2022-02-01 00:00:00+00:00,11.7176173768067,-10.7400722021656,5.8100558732,3.002688409,-0.853102299876873,5.748675527465386,-11.270275963766396,0.60765647185681
2022-03-01 00:00:00+00:00,13.0772748056695,5.17423442449785,8.9366515866,2.2890680462,-0.693587974552112,2.4332146037401747,-12.142484417537602,-2.721632979787747
2022-04-01 00:00:00+00:00,16.9809427584205,6.6882416401,6.3806380699,2.7020038808,-0.693587974552112,2.4332146037401747,-12.142484417537602,-2.721632979787747
2022-05-01 00:00:00+00:00,16.6199748298906,-3.5922330041,6.0509554138,0.6707328146,-0.693587974552112,2.4332146037401747,-12.142484417537602,-2.721632979787747
2022-06-01 00:00:00+00:00,18.5082243219911,-4.6442687747036,3.6269430025,-2.6339393053,-3.47177442548317,1.121647131129233,-3.327786257947307,-0.8290880031966319
2022-07-01 00:00:00+00:00,18.284449914758,-3.64532019704463,5.9936908516,-0.7270002974,-3.47177442548317,1.121647131129233,-3.327786257947307,-0.8290880031966319
2022-08-01 00:00:00+00:00,17.0698711680227,-3.16831683168359,5.1282051294,0.95703113,-3.47177442548317,1.121647131129233,-3.327786257947307,-0.8290880031966319
2022-09-01 00:00:00+00:00,15.788637419622,-3.30992978936782,7.1352502612,1.8282349698,-1.43715117689875,3.8175819736518957,17.9486347575293,-7.42470927343245
2022-10-01 00:00:00+00:00,15.1702910929599,-2.65035677879755,7.7586206869,1.4382423487,-1.43715117689875,3.8175819736518957,17.9486347575293,-7.42470927343245
2022-11-01 00:00:00+00:00,14.6012657055466,-3.91566265060215,5.3475935871,0.9041212391,-1.43715117689875,3.8175819736518957,17.9486347575293,-7.42470927343245
2022-12-01 00:00:00+00:00,13.3602013800762,-2.5100401583,8.0731969923,1.5864329273,-0.630423405990288,1.8874972533509782,11.59592127053144,-5.677471310650361
2023-01-01 00:00:00+00:00,10.8362122077366,-3.68893320039824,5.9637912611,1.6089215397,-0.630423405990288,1.8874972533509782,11.59592127053144,-5.677471310650361
2023-02-01 00:00:00+00:00,9.335540990415907,-9.10010111223492,8.0253431824,0.891456714,-0.630423405990288,1.8874972533509782,11.59592127053144,-5.677471310650361
2023-03-01 00:00:00+00:00,8.28952689041624,-2.40963855421611,1.6614745621,0.2424227649,6.38702735936054,2.0472475170059345,13.025011798017916,-2.2217650689158708
2023-04-01 00:00:00+00:00,7.00873798635395,-0.40444894,3.5160289559,-1.4722102326,6.38702735936054,2.0472475170059345,13.025011798017916,-2.2217650689158708
2023-05-01 00:00:00+00:00,6.55320490763343,-4.12890231621351,0.1001000971,-1.1770264605,6.38702735936054,2.0472475170059345,13.025011798017916,-2.2217650689158708
2023-06-01 00:00:00+00:00,6.05128617926383,0.414507772020434,-0.099999997,0.586436104,5.14814036562306,2.5374981006755393,12.551159618008123,-6.174456083803392
2023-07-01 00:00:00+00:00,6.75366067140559,0.511247443763541,-2.0833333301,0.374312505,5.14814036562306,2.5374981006755393,12.551159618008123,-6.174456083803392
2023-08-01 00:00:00+00:00,8.01778292520494,-1.9447287566,3.6585365796,0.373749389,5.14814036562306,2.5374981006755393,12.551159618008123,-6.174456083803392
2023-09-01 00:00:00+00:00,8.30410384145177,1.2435233124,0.4970178947,0.806598562,0.926626905724715,1.8526525141591366,7.702321544803348,-1.2561735022547094
2023-10-01 00:00:00+00:00,9.926222367275653,-0.628272251308926,-0.2999999995,0.7765717999,0.926626905724715,1.8526525141591366,7.702321544803348,-1.2561735022547094
2023-11-01 00:00:00+00:00,10.3908983309783,0.208986415883272,2.0304568526,1.2124062487,0.926626905724715,1.8526525141591366,7.702321544803348,-1.2561735022547094
2023-12-01 00:00:00+00:00,11.7650899749105,-3.2955715808,0.0996015906,-0.2518022694,-1.67240260137907,3.3427505445445815,5.9286017849552675,-1.2806830309498585
2024-01-01 00:00:00+00:00,13.0649666742726,-3.00207039337561,0.6030150831,-0.7300770028,-1.67240260137907,3.3427505445445815,5.9286017849552675,-1.2806830309498585
2024-02-01 00:00:00+00:00,12.8690169995372,0.1113585702,-2.7370478998,-0.8623254845,-1.67240260137907,3.3427505445445815,5.9286017849552675,-1.2806830309498585
2024-03-01 00:00:00+00:00,11.9540686691687,-5.14403292181117,2.96220633299289,-1.3550135473,-10.9449631151448,-0.1277819188585716,1.4822546972860895,-3.5030507048180004
2024-04-01 00:00:00+00:00,12.6699364542425,-1.52284263959352,-0.499500499501293,-0.2920276489,-10.9449631151448,-0.1277819188585716,1.4822546972860895,-3.5030507048180004
2024-05-01 00:00:00+00:00,10.6817427435669,-0.210084033613755,-0.299999999999789,0.407908839,-10.9449631151448,-0.1277819188585716,1.4822546972860895,-3.5030507048180004
2024-06-01 00:00:00+00:00,9.45193913797373,-4.33436532507758,-0.800800800801404,-1.0319522071,-8.14572222818762,-0.05080655404571255,-4.525252525253032,-1.2667740203972877
2024-07-01 00:00:00+00:00,8.71234362691164,-6.61241098677527,2.02634245187414,-0.5142640646,-8.14572222818762,-0.05080655404571255,-4.525252525253032,-1.2667740203972877
2024-08-01 00:00:00+00:00,7.92635539322435,-3.75782881002101,-0.588235294117256,-1.2337732603,-8.14572222818762,-0.05080655404571255,-4.525252525253032,-1.2667740203972877
2024-09-01 00:00:00+00:00,7.52663039957044,-6.0388945701,-1.18694362017809,-1.2658914278,-2.19177748030968,0.7916799320813128,-8.098307816276973,1.4135044036099442
2024-10-01 00:00:00+00:00,6.52260520988874,-3.58271865121165,0.401203616,-0.612255955,-2.19177748030968,0.7916799320813128,-8.098307816276973,1.4135044036099442
2024-11-01 00:00:00+00:00,6.89253042732425,-4.48383733055299,-0.796019900497258,0.5968293813,-2.19177748030968,0.7916799320813128,-8.098307816276973,1.4135044036099442
2024-12-01 00:00:00+00:00,5.80619500709074,-3.08839190628325,-0.696517412935427,1.1007749111,-2.05116867102203,-1.227070681775666,-12.778335005014963,-2.24864864864861
2025-01-01 00:00:00+00:00,4.25337219080051,-2.02774813233657,0.299700299700101,1.4599340096,-2.05116867102203,-1.227070681775666,-12.778335005014963,-2.24864864864861
2025-02-01 00:00:00+00:00,3.86123891070884,1.66852057842004,0.502512562814017,2.4103987149,-2.05116867102203,-1.227070681775666,-12.778335005014963,-2.24864864864861
2025-03-01 00:00:00+00:00,3.16750112815392,2.6002166864,-0.89285714285654,3.10451879958658,2.41142897932831,1.8104275509119638,-8.372762806007206,2.6490788182709224
2025-04-01 00:00:00+00:00,2.02104978781341,-5.46391752577325,0.702811244980017,1.7847554427409,2.41142897932831,1.8104275509119638,-8.372762806007206,2.6490788182709224
2025-05-01 00:00:00+00:00,1.90356138101349,-4.0880503183,0.802407221664736,1.10543858908967,2.41142897932831,1.8104275509119638,-8.372762806007206,2.6490788182709224
2025-06-01 00:00:00+00:00,1.94173970330818,-1.1866235167205,2.11907164480354,1.59733394621895,2.36136096480699,-0.2520438852882667,-8.44265763859453,-0.7828639773839408
2025-07-01 00:00:00+00:00,0.518665648533467,-2.39651416121981,0.0,1.53807088185216,2.36136096480699,-0.2520438852882667,-8.44265763859453,-0.7828639773839408
2025-08-01 00:00:00+00:00,-0.041275004545027,-2.27765726681091,-0.493096646942759,2.88329770322822,2.36136096480699,-0.2520438852882667,-8.44265763859453,-0.7828639773839408
2025-09-01 00:00:00+00:00,0.097837881024021,-1.6339869303,1.30130130130099,3.99404402296943,-8.06041806306802,1.4761623989222317,-4.888206926786953,-2.1871984560952296
2025-10-01 00:00:00+00:00,-0.176048028965392,-1.20218579234964,0.699300699299932,3.69374280695438,-8.06041806306802,1.4761623989222317,-4.888206926786953,-2.1871984560952296
2025-11-01 00:00:00+00:00,-0.764613895169819,-2.2925764192136,1.40421263791395,2.59031302115178,-8.06041806306802,1.4761623989222317,-4.888206926786953,-2.1871984560952296
2025-12-01 00:00:00+00:00,-1.00193345504521,-0.769230769230955,-0.200400801603351,1.89607879620917,-4.63046857862265,1.774735374279146,-0.48298068077253786,3.4173855341738113
2026-01-01 00:00:00+00:00,-1.85230772766426,-2.61437908496741,-1.99203187250976,1.90276744353488,-4.63046857862265,1.774735374279146,-0.48298068077253786,3.4173855341738113
2026-02-01 00:00:00+00:00,-1.89775909744109,-0.547045951859826,-2.69999999999988,0.975560154557931,-4.63046857862265,1.774735374279146,-0.48298068077253786,3.4173855341738113
2026-03-01 00:00:00+00:00,-2.89320949132927,-5.06863780359047,-1.90190190190204,0.343521483533626,-3.31716466380048,2.3646950402144817,-3.794342164346476,0.169923534409544
2026-04-01 00:00:00+00:00,-3.35985658115342,-3.5986913849506,-1.99401794616132,-0.648630502418457,,2.3646950402144817,,0.169923534409544
2026-05-01 00:00:00+00:00,-2.52014395504054,0.109289617486485,-0.796019900497258,-1.57087414525947,,2.3646950402144817,,0.169923534409544
2026-06-01 00:00:00+00:00,-4.22199929411,0.327510917031071,-1.67984189723319,-0.670917197983101,,4.185157660049299,,2.3013698630137913
2026-07-01 00:00:00+00:00,-3.38750308542123,2.23214285714228,-1.9860973187684,0.257225536778849,,,,
2026-08-01 00:00:00+00:00,-3.12912389804071,1.77580466148697,-2.27948463825612,-0.043215467584978,,,,
2026-09-01 00:00:00+00:00,-3.79250639761366,,,,,,,
